sw2812A-ms98-a-0002,0.402125,0.642125,yeah,B,ny,u-2-1
sw2812A-ms98-a-0147,583.550000,583.790250,that,I,sd,u-246-1
sw2812A-ms98-a-0147,583.974750,584.259375,just,O,,
sw2812A-ms98-a-0147,584.750625,585.090000,um-hum,B,b,u-248-1
sw2812A-ms98-a-0148,585.855500,586.215500,okay,O,,
sw2812A-ms98-a-0148,586.215500,586.747500,[laughter],O,,
sw2812A-ms98-a-0149,587.259125,588.111875,[laughter],O,,
sw2812A-ms98-a-0150,589.149250,589.289250,no,B,nn,u-250-1
sw2812A-ms98-a-0150,589.289250,589.369250,i,B,sd^e,u-250-2
sw2812A-ms98-a-0150,589.369250,589.639250,don't,I,sd^e,u-250-2
sw2812A-ms98-a-0150,589.639250,589.669250,i,I,sd^e,u-250-2
sw2812A-ms98-a-0150,589.669250,589.859250,went,I,sd^e,u-250-2
sw2812A-ms98-a-0150,589.859250,589.949250,to,I,sd^e,u-250-2
sw2812A-ms98-a-0150,589.949250,590.289250,UT,I,sd^e,u-250-2
sw2812A-ms98-a-0150,590.289250,590.369250,at,I,sd^e,u-250-2
sw2812A-ms98-a-0150,590.369250,590.879250,Austin,I,sd^e,u-250-2
sw2812A-ms98-a-0150,591.399250,591.629250,and,B,sd,u-252-1
sw2812A-ms98-a-0150,591.629250,591.792125,i-,I,sd,u-252-1
sw2812A-ms98-a-0150,591.908875,592.029250,i,I,sd,u-252-1
sw2812A-ms98-a-0150,592.029250,592.239250,just,I,sd,u-252-1
sw2812A-ms98-a-0150,592.239250,592.499250,happen,I,sd,u-252-1
sw2812A-ms98-a-0150,592.499250,592.589250,to,I,sd,u-252-1
sw2812A-ms98-a-0150,592.589250,592.999250,work,I,sd,u-252-1
sw2812A-ms98-a-0150,593.449250,593.539250,at,I,sd,u-252-1
sw2812A-ms98-a-0150,593.539250,593.619250,a,I,sd,u-252-1
sw2812A-ms98-a-0150,593.619250,593.879250,Waco,I,sd,u-252-1
sw2812A-ms98-a-0150,593.879250,594.319250,station,I,sd,u-252-1
sw2812A-ms98-a-0150,594.319250,594.679250,because,I,sd,u-252-1
sw2812A-ms98-a-0150,594.679250,594.829250,you,I,sd,u-252-1
sw2812A-ms98-a-0150,594.829250,594.939250,know,I,sd,u-252-1
sw2812A-ms98-a-0152,597.084000,597.385625,broad[cast]-,O,,
sw2812A-ms98-a-0152,597.520875,597.989000,broadcast,B,sd,u-254-1
sw2812A-ms98-a-0152,597.989000,598.223125,news,I,sd,u-254-1
sw2812A-ms98-a-0152,598.362500,598.704875,uh-huh,O,,
sw2812A-ms98-a-0152,599.273625,599.659000,TV,O,,
