sw3085B-ms98-a-0002,1.764000,2.347500,okay,B,b^m,u-2-1
sw3085B-ms98-a-0077,429.256625,429.426625,i'd,I,+,u-168-1
sw3085B-ms98-a-0077,429.426625,429.726625,never,I,+,u-168-1
sw3085B-ms98-a-0077,429.726625,430.206625,swim,I,+,u-168-1
sw3085B-ms98-a-0078,430.887125,431.107125,boy,B,ba,u-170-1
sw3085B-ms98-a-0078,431.107125,431.207125,it,B,sd,u-170-2
sw3085B-ms98-a-0078,431.207125,431.427125,didn't,I,sd,u-170-2
sw3085B-ms98-a-0078,431.427125,431.627125,take,I,sd,u-170-2
sw3085B-ms98-a-0078,431.627125,431.777125,me,I,sd,u-170-2
sw3085B-ms98-a-0078,431.777125,432.027125,very,I,sd,u-170-2
sw3085B-ms98-a-0078,432.027125,432.397125,long,I,sd,u-170-2
sw3085B-ms98-a-0078,432.397125,432.527125,to,I,sd,u-170-2
sw3085B-ms98-a-0078,432.527125,432.767125,hot,I,sd,u-170-2
sw3085B-ms98-a-0078,432.767125,432.947125,foot,I,sd,u-170-2
sw3085B-ms98-a-0078,432.947125,433.047125,it,I,sd,u-170-2
sw3085B-ms98-a-0078,433.047125,433.207125,over,I,sd,u-170-2
sw3085B-ms98-a-0078,433.207125,433.317125,to,I,sd,u-170-2
sw3085B-ms98-a-0078,433.317125,433.447125,the,I,sd,u-170-2
sw3085B-ms98-a-0078,433.447125,433.867125,school,I,sd,u-170-2
sw3085B-ms98-a-0079,434.615250,435.008250,and,B,+,u-172-1
sw3085B-ms98-a-0079,435.093250,435.695250,relay,I,+,u-172-1
sw3085B-ms98-a-0079,435.695250,436.005250,that,I,+,u-172-1
sw3085B-ms98-a-0079,436.005250,436.135250,to,I,+,u-172-1
sw3085B-ms98-a-0079,436.135250,436.325250,them,I,+,u-172-1
sw3085B-ms98-a-0079,436.325250,436.445250,and,B,sd(^q),u-172-2
sw3085B-ms98-a-0079,436.445250,436.605250,she,I,sd(^q),u-172-2
sw3085B-ms98-a-0079,436.605250,436.905250,said,I,sd(^q),u-172-2
sw3085B-ms98-a-0079,436.905250,437.175250,well,I,sd(^q),u-172-2
sw3085B-ms98-a-0079,437.175250,437.335250,she,I,sd(^q),u-172-2
sw3085B-ms98-a-0079,437.335250,437.535250,said,I,sd(^q),u-172-2
sw3085B-ms98-a-0079,437.535250,437.615250,you,I,sd(^q),u-172-2
sw3085B-ms98-a-0079,437.615250,437.745250,know,I,sd(^q),u-172-2
sw3085B-ms98-a-0079,437.745250,438.135250,kids,I,sd(^q),u-172-2
sw3085B-ms98-a-0079,438.135250,438.395250,do,I,sd(^q),u-172-2
sw3085B-ms98-a-0079,438.395250,439.195250,exaggerate,I,sd(^q),u-172-2
sw3085B-ms98-a-0079,439.195250,439.365250,but,B,sd(^q),u-172-3
sw3085B-ms98-a-0079,439.365250,439.555250,she,I,sd(^q),u-172-3
sw3085B-ms98-a-0079,439.555250,439.835250,said,I,sd(^q),u-172-3
sw3085B-ms98-a-0079,439.835250,440.075250,let's,I,sd(^q),u-172-3
sw3085B-ms98-a-0079,440.075250,440.205250,go,I,sd(^q),u-172-3
sw3085B-ms98-a-0079,440.205250,440.335250,ahead,I,sd(^q),u-172-3
sw3085B-ms98-a-0079,440.335250,440.515250,and,I,sd(^q),u-172-3
sw3085B-ms98-a-0079,440.515250,440.745250,send,I,sd(^q),u-172-3
sw3085B-ms98-a-0079,440.745250,440.865250,him,I,sd(^q),u-172-3
sw3085B-ms98-a-0079,440.865250,441.215250,another,I,sd(^q),u-172-3
sw3085B-ms98-a-0079,441.215250,441.665125,day,I,sd(^q),u-172-3
sw3085B-ms98-a-0080,442.148250,442.278250,or,I,sd(^q),u-172-3
sw3085B-ms98-a-0080,442.278250,442.508250,two,I,sd(^q),u-172-3
sw3085B-ms98-a-0080,442.508250,442.888250,days,I,sd(^q),u-172-3
sw3085B-ms98-a-0080,442.888250,443.028250,and,B,^q,u-172-4
sw3085B-ms98-a-0080,443.028250,443.188250,i,I,^q,u-172-4
sw3085B-ms98-a-0080,443.188250,443.688250,promise,I,^q,u-172-4
sw3085B-ms98-a-0080,443.688250,443.788250,you,I,^q,u-172-4
sw3085B-ms98-a-0080,443.788250,444.268125,faithfully,I,^q,u-172-4
sw3085B-ms98-a-0080,444.268125,444.633500,i,I,^q,u-172-4
sw3085B-ms98-a-0080,444.633500,444.778250,will,I,^q,u-172-4
sw3085B-ms98-a-0080,444.778250,445.168250,watch,I,^q,u-172-4
sw3085B-ms98-a-0080,445.168250,445.228250,the,I,^q,u-172-4
sw3085B-ms98-a-0080,445.228250,445.778250,instructor,I,^q,u-172-4
sw3085B-ms98-a-0080,445.778250,446.128250,every,I,^q,u-172-4
sw3085B-ms98-a-0080,446.128250,446.649500,minute,I,^q,u-172-4
sw3085B-ms98-a-0081,446.928375,447.128375,and,B,+,u-174-1
sw3085B-ms98-a-0081,447.128375,447.468375,see,I,+,u-174-1
sw3085B-ms98-a-0081,447.468375,448.058375,exactly,I,+,u-174-1
sw3085B-ms98-a-0081,448.058375,448.258375,what's,I,+,u-174-1
sw3085B-ms98-a-0081,448.258375,448.741500,happening,I,+,u-174-1
