sw2303A-ms98-a-0002,3.422250,4.102000,yes,B,aa,u-2-1
sw2303A-ms98-a-0109,506.714500,506.904500,should,I,+@,u-94-1
sw2303A-ms98-a-0109,506.904500,506.984500,be,I,+@,u-94-1
sw2303A-ms98-a-0109,506.984500,507.774500,politicians,I,+@,u-94-1
sw2303A-ms98-a-0109,507.774500,507.934500,in,I,+@,u-94-1
sw2303A-ms98-a-0109,507.934500,508.154500,that,I,+@,u-94-1
sw2303A-ms98-a-0109,508.154500,508.234500,you,I,+@,u-94-1
sw2303A-ms98-a-0109,508.234500,508.374500,know,I,+@,u-94-1
sw2303A-ms98-a-0109,508.374500,508.484500,you,I,+@,u-94-1
sw2303A-ms98-a-0109,508.484500,508.684500,want,I,+@,u-94-1
sw2303A-ms98-a-0109,508.684500,508.794500,them,I,+@,u-94-1
sw2303A-ms98-a-0109,508.794500,508.894500,to,I,+@,u-94-1
sw2303A-ms98-a-0109,508.894500,509.224500,respect,I,+@,u-94-1
sw2303A-ms98-a-0109,509.224500,509.284500,the,I,+@,u-94-1
sw2303A-ms98-a-0109,509.284500,509.554500,people,I,+@,u-94-1
sw2303A-ms98-a-0109,509.554500,509.644500,and,B,sv,u-94-2
sw2303A-ms98-a-0109,509.644500,509.714500,you,I,sv,u-94-2
sw2303A-ms98-a-0109,509.714500,509.904500,don't,I,sv,u-94-2
sw2303A-ms98-a-0109,509.904500,510.104500,want,I,sv,u-94-2
sw2303A-ms98-a-0109,510.104500,510.234500,them,I,sv,u-94-2
sw2303A-ms98-a-0109,510.234500,510.384500,to,I,sv,u-94-2
sw2303A-ms98-a-0109,510.384500,510.732000,have,I,sv,u-94-2
sw2303A-ms98-a-0109,511.135000,511.244500,you,I,sv,u-94-2
sw2303A-ms98-a-0109,511.244500,511.374500,don't,I,sv,u-94-2
sw2303A-ms98-a-0109,511.374500,511.494500,want,I,sv,u-94-2
sw2303A-ms98-a-0109,511.494500,511.554500,a,I,sv,u-94-2
sw2303A-ms98-a-0109,511.554500,511.744500,judge,I,sv,u-94-2
sw2303A-ms98-a-0109,511.744500,511.844500,to,I,sv,u-94-2
sw2303A-ms98-a-0109,511.844500,511.944500,be,I,sv,u-94-2
sw2303A-ms98-a-0109,511.944500,512.354500,appointed,I,sv,u-94-2
sw2303A-ms98-a-0109,512.354500,512.604500,because,I,sv,u-94-2
sw2303A-ms98-a-0109,512.604500,512.694500,you,I,sv,u-94-2
sw2303A-ms98-a-0109,512.694500,512.934500,don't,I,sv,u-94-2
sw2303A-ms98-a-0109,512.934500,513.144500,want,I,sv,u-94-2
sw2303A-ms98-a-0109,513.284500,513.784500,someone's,I,sv,u-94-2
sw2303A-ms98-a-0109,513.784500,514.084500,friend,I,sv,u-94-2
sw2303A-ms98-a-0109,514.084500,514.144500,to,I,sv,u-94-2
sw2303A-ms98-a-0109,514.144500,514.254500,be,I,sv,u-94-2
sw2303A-ms98-a-0109,514.254500,514.324500,a,I,sv,u-94-2
sw2303A-ms98-a-0109,514.324500,514.794500,judge,I,sv,u-94-2
sw2303A-ms98-a-0110,515.693500,515.863500,but,B,sd,u-96-1
sw2303A-ms98-a-0110,515.863500,515.943500,on,I,sd,u-96-1
sw2303A-ms98-a-0110,515.943500,516.023500,the,I,sd,u-96-1
sw2303A-ms98-a-0110,516.023500,516.203500,other,I,sd,u-96-1
sw2303A-ms98-a-0110,516.203500,516.470250,hand,I,sd,u-96-1
sw2303A-ms98-a-0112,520.754500,521.084500,right,B,aa,u-98-1
sw2303A-ms98-a-0114,523.170000,523.380000,that's,B,aa,u-100-1
sw2303A-ms98-a-0114,523.380000,523.590000,right,I,aa,u-100-1
sw2303A-ms98-a-0116,526.493625,526.863625,um-hum,B,b,u-102-1
sw2303A-ms98-a-0118,528.821250,529.079125,so,B,qw,u-104-1
sw2303A-ms98-a-0118,529.167500,529.281250,how,I,qw,u-104-1
sw2303A-ms98-a-0118,529.281250,529.361250,do,I,qw,u-104-1
sw2303A-ms98-a-0118,529.361250,529.441250,you,I,qw,u-104-1
sw2303A-ms98-a-0118,529.441250,529.611250,think,I,qw,u-104-1
sw2303A-ms98-a-0118,529.611250,529.691250,we,I,qw,u-104-1
sw2303A-ms98-a-0118,529.691250,529.831250,can,I,qw,u-104-1
sw2303A-ms98-a-0118,529.831250,530.001250,get,I,qw,u-104-1
sw2303A-ms98-a-0118,530.001250,530.271250,people,I,qw,u-104-1
sw2303A-ms98-a-0118,530.271250,530.381250,to,I,qw,u-104-1
sw2303A-ms98-a-0118,530.381250,530.681250,vote,I,qw,u-104-1
sw2303A-ms98-a-0118,530.681250,531.411250,[laughter],O,,
sw2303A-ms98-a-0120,533.849250,533.989250,i've,B,sv,u-106-1
sw2303A-ms98-a-0120,533.989250,534.159250,had,I,sv,u-106-1
sw2303A-ms98-a-0120,534.159250,534.389250,one,I,sv,u-106-1
sw2303A-ms98-a-0120,534.389250,534.809250,idea,I,sv,u-106-1
sw2303A-ms98-a-0120,534.809250,534.949250,that,I,sv,u-106-1
sw2303A-ms98-a-0120,534.949250,534.979250,i,I,sv,u-106-1
sw2303A-ms98-a-0120,534.979250,535.219250,think,I,sv,u-106-1
sw2303A-ms98-a-0120,535.219250,535.509250,is,I,sv,u-106-1
sw2303A-ms98-a-0120,535.509250,535.751125,is,I,sv,u-106-1
sw2303A-ms98-a-0120,535.833875,535.989250,is,I,sv,u-106-1
sw2303A-ms98-a-0120,536.173875,536.607000,completely,I,sv,u-106-1
sw2303A-ms98-a-0120,536.607000,537.289250,undoable,I,sv,u-106-1
sw2303A-ms98-a-0120,537.289250,537.419250,but,B,%,u-106-2
sw2303A-ms98-a-0120,537.419250,537.569250,it,I,%,u-106-2
sw2303A-ms98-a-0120,537.909250,538.009250,but,I,%,u-106-2
sw2303A-ms98-a-0120,538.009250,538.110250,i,I,%,u-106-2
sw2303A-ms98-a-0120,538.110250,538.285625,think,I,%,u-106-2
sw2303A-ms98-a-0120,538.285625,538.451375,i[t]-,O,,
sw2303A-ms98-a-0120,538.451375,538.634750,b[ut]-,O,,
sw2303A-ms98-a-0120,538.800375,538.909250,but,B,sv,u-106-3
sw2303A-ms98-a-0120,538.909250,538.969250,i,I,sv,u-106-3
sw2303A-ms98-a-0120,538.969250,539.399250,suspect,I,sv,u-106-3
sw2303A-ms98-a-0120,539.399250,539.459250,it,I,sv,u-106-3
sw2303A-ms98-a-0120,539.459250,539.609250,would,I,sv,u-106-3
sw2303A-ms98-a-0120,539.609250,539.978750,work,I,sv,u-106-3
sw2303A-ms98-a-0120,540.551250,540.679250,and,B,sv,u-106-4
sw2303A-ms98-a-0120,540.679250,540.739250,the,I,sv,u-106-4
sw2303A-ms98-a-0120,540.739250,540.819250,way,I,sv,u-106-4
sw2303A-ms98-a-0120,540.819250,540.919250,to,I,sv,u-106-4
sw2303A-ms98-a-0120,540.919250,541.139250,do,I,sv,u-106-4
sw2303A-ms98-a-0120,541.139250,541.219250,it,I,sv,u-106-4
sw2303A-ms98-a-0120,541.219250,541.319250,is,I,sv,u-106-4
sw2303A-ms98-a-0120,541.319250,541.449250,to,I,sv,u-106-4
sw2303A-ms98-a-0120,541.449250,541.579250,get,I,sv,u-106-4
sw2303A-ms98-a-0120,541.579250,541.659250,an,I,sv,u-106-4
sw2303A-ms98-a-0120,541.659250,542.099250,absolutely,I,sv,u-106-4
sw2303A-ms98-a-0120,542.099250,542.479250,atrocious,I,sv,u-106-4
sw2303A-ms98-a-0120,542.479250,542.969250,candidate,I,sv,u-106-4
sw2303A-ms98-a-0120,543.419250,543.509250,who,I,sv,u-106-4
sw2303A-ms98-a-0120,543.509250,543.619250,you,I,sv,u-106-4
sw2303A-ms98-a-0120,543.619250,543.829250,never,I,sv,u-106-4
sw2303A-ms98-a-0120,543.829250,544.209250,expect,I,sv,u-106-4
sw2303A-ms98-a-0120,544.209250,544.289250,to,I,sv,u-106-4
sw2303A-ms98-a-0120,544.289250,544.569250,win,I,sv,u-106-4
sw2303A-ms98-a-0121,545.080000,545.190000,to,I,sv,u-106-4
sw2303A-ms98-a-0121,545.190000,545.320000,go,I,sv,u-106-4
sw2303A-ms98-a-0121,545.320000,545.500000,out,I,sv,u-106-4
sw2303A-ms98-a-0121,545.500000,545.590000,and,I,sv,u-106-4
sw2303A-ms98-a-0121,545.590000,545.730000,make,I,sv,u-106-4
sw2303A-ms98-a-0121,545.990000,546.810000,inflammatory,I,sv,u-106-4
sw2303A-ms98-a-0121,546.810000,547.010000,and,I,sv,u-106-4
sw2303A-ms98-a-0121,547.010000,547.520000,ridiculous,I,sv,u-106-4
sw2303A-ms98-a-0121,547.520000,547.680000,and,I,sv,u-106-4
sw2303A-ms98-a-0121,547.680000,547.990000,stupid,I,sv,u-106-4
sw2303A-ms98-a-0121,547.990000,548.566250,statements,I,sv,u-106-4
sw2303A-ms98-a-0121,549.061875,549.240000,so,I,sv,u-106-4
sw2303A-ms98-a-0121,549.240000,549.380000,that,I,sv,u-106-4
sw2303A-ms98-a-0121,549.380000,549.450000,a,I,sv,u-106-4
sw2303A-ms98-a-0121,549.450000,549.750000,large,I,sv,u-106-4
sw2303A-ms98-a-0121,549.750000,550.724125,population,I,sv,u-106-4
sw2303A-ms98-a-0121,550.991625,551.170000,of,I,sv,u-106-4
sw2303A-ms98-a-0121,551.170000,551.410000,of,I,sv,u-106-4
sw2303A-ms98-a-0121,551.410000,551.550000,of,I,sv,u-106-4
sw2303A-ms98-a-0121,551.550000,551.840000,voters,I,sv,u-106-4
sw2303A-ms98-a-0121,551.840000,551.960000,will,I,sv,u-106-4
sw2303A-ms98-a-0121,551.960000,552.100000,go,I,sv,u-106-4
sw2303A-ms98-a-0121,552.100000,552.280000,out,I,sv,u-106-4
sw2303A-ms98-a-0121,552.280000,552.380000,and,I,sv,u-106-4
sw2303A-ms98-a-0121,552.380000,552.580000,vote,I,sv,u-106-4
sw2303A-ms98-a-0121,552.580000,553.010000,against,I,sv,u-106-4
sw2303A-ms98-a-0121,553.010000,553.200000,that,I,sv,u-106-4
sw2303A-ms98-a-0121,553.200000,553.551625,person,I,sv,u-106-4
sw2303A-ms98-a-0121,553.853000,554.130000,for,I,sv,u-106-4
sw2303A-ms98-a-0121,554.130000,554.490000,someone,I,sv,u-106-4
sw2303A-ms98-a-0121,554.490000,554.903250,else,I,sv,u-106-4
sw2303A-ms98-a-0122,555.568375,556.010750,[laughter],O,,
sw2303A-ms98-a-0122,556.010750,556.120750,so,B,sd,u-108-1
sw2303A-ms98-a-0122,556.120750,556.360750,given,I,sd,u-108-1
sw2303A-ms98-a-0122,556.360750,556.450750,a,I,sd,u-108-1
sw2303A-ms98-a-0122,556.450750,556.780750,choice,I,sd,u-108-1
sw2303A-ms98-a-0122,556.780750,557.080750,between,I,sd,u-108-1
sw2303A-ms98-a-0122,557.080750,557.150750,you,I,sd,u-108-1
sw2303A-ms98-a-0122,557.150750,557.240750,know,I,sd,u-108-1
sw2303A-ms98-a-0122,557.240750,557.496375,so,B,%,u-108-2
sw2303A-ms98-a-0122,557.748750,557.890750,so,B,%,u-108-3
sw2303A-ms98-a-0122,557.890750,557.960750,if,I,%,u-108-3
sw2303A-ms98-a-0122,557.960750,558.030750,you,I,%,u-108-3
sw2303A-ms98-a-0122,558.030750,558.170750,have,I,%,u-108-3
sw2303A-ms98-a-0122,558.360750,558.470750,so,B,%,u-108-4
sw2303A-ms98-a-0122,558.470750,558.720750,if,I,%,u-108-4
sw2303A-ms98-a-0122,558.850750,559.060750,if,I,%,u-108-4
sw2303A-ms98-a-0122,559.150750,559.480750,imagine,B,sv,u-108-5
sw2303A-ms98-a-0122,559.480750,559.530750,a,I,sv,u-108-5
sw2303A-ms98-a-0122,559.530750,559.800750,world,I,sv,u-108-5
sw2303A-ms98-a-0122,559.800750,559.940750,where,I,sv,u-108-5
sw2303A-ms98-a-0122,559.940750,560.030750,you,I,sv,u-108-5
sw2303A-ms98-a-0122,560.030750,560.200750,have,I,sv,u-108-5
sw2303A-ms98-a-0122,560.200750,560.500750,two,I,sv,u-108-5
sw2303A-ms98-a-0122,560.500750,560.780750,real,I,sv,u-108-5
sw2303A-ms98-a-0122,560.780750,561.370750,candidates,I,sv,u-108-5
sw2303A-ms98-a-0122,561.370750,561.544125,and,I,sv,u-108-5
sw2303A-ms98-a-0122,561.544125,561.894500,one,I,sv,u-108-5
sw2303A-ms98-a-0122,561.894500,562.384500,idiot,I,sv,u-108-5
sw2303A-ms98-a-0122,562.738500,562.880750,who,I,sv,u-108-5
sw2303A-ms98-a-0122,562.880750,563.080750,goes,I,sv,u-108-5
sw2303A-ms98-a-0122,563.080750,563.320750,out,I,sv,u-108-5
sw2303A-ms98-a-0122,563.320750,563.450750,and,I,sv,u-108-5
sw2303A-ms98-a-0122,563.450750,563.710750,makes,I,sv,u-108-5
sw2303A-ms98-a-0122,563.710750,563.770750,you,I,sv,u-108-5
sw2303A-ms98-a-0122,563.770750,563.910750,know,I,sv,u-108-5
sw2303A-ms98-a-0122,563.910750,564.570875,anti,I,sv,u-108-5
sw2303A-ms98-a-0122,564.887250,564.980750,you,I,sv,u-108-5
sw2303A-ms98-a-0122,564.980750,565.120750,know,I,sv,u-108-5
sw2303A-ms98-a-0122,565.120750,565.290750,sort,I,sv,u-108-5
sw2303A-ms98-a-0122,565.290750,565.430375,of,I,sv,u-108-5
sw2303A-ms98-a-0122,565.629750,566.149125,um,I,sv,u-108-5
sw2303A-ms98-a-0123,566.815875,567.075875,anti,I,sv,u-108-5
sw2303A-ms98-a-0123,567.075875,567.495875,women,I,sv,u-108-5
sw2303A-ms98-a-0123,567.495875,567.995875,statements,I,sv,u-108-5
sw2303A-ms98-a-0123,567.995875,568.205875,anti,I,sv,u-108-5
sw2303A-ms98-a-0123,568.205875,568.615875,Semitic,I,sv,u-108-5
sw2303A-ms98-a-0123,568.615875,569.215875,statements,I,sv,u-108-5
sw2303A-ms98-a-0123,569.215875,569.445875,anti,I,sv,u-108-5
sw2303A-ms98-a-0123,569.445875,569.775375,black,I,sv,u-108-5
sw2303A-ms98-a-0123,569.775375,570.088625,statements,I,sv,u-108-5
sw2303A-ms98-a-0123,570.088625,570.265625,et,I,sv,u-108-5
sw2303A-ms98-a-0123,570.265625,570.404000,cetera,I,sv,u-108-5
sw2303A-ms98-a-0123,570.404000,570.501875,et,I,sv,u-108-5
sw2303A-ms98-a-0123,570.501875,570.864000,cetera,I,sv,u-108-5
sw2303A-ms98-a-0123,571.263250,571.415875,well,B,sv,u-108-6
sw2303A-ms98-a-0123,571.415875,571.525875,then,I,sv,u-108-6
sw2303A-ms98-a-0123,571.525875,571.605875,i,I,sv,u-108-6
sw2303A-ms98-a-0123,571.605875,571.945875,suspect,I,sv,u-108-6
sw2303A-ms98-a-0123,571.945875,572.005875,a,I,sv,u-108-6
sw2303A-ms98-a-0123,572.005875,572.225875,lot,I,sv,u-108-6
sw2303A-ms98-a-0123,572.225875,572.285875,of,I,sv,u-108-6
sw2303A-ms98-a-0123,572.285875,572.515875,people,I,sv,u-108-6
sw2303A-ms98-a-0123,572.515875,572.625875,would,I,sv,u-108-6
sw2303A-ms98-a-0123,572.625875,572.775875,go,I,sv,u-108-6
sw2303A-ms98-a-0123,572.775875,572.985875,out,I,sv,u-108-6
sw2303A-ms98-a-0123,572.985875,573.225875,and,I,sv,u-108-6
sw2303A-ms98-a-0123,573.225875,573.405875,choose,I,sv,u-108-6
sw2303A-ms98-a-0123,573.405875,573.455875,a,I,sv,u-108-6
sw2303A-ms98-a-0123,573.455875,573.835875,candidate,I,sv,u-108-6
sw2303A-ms98-a-0123,573.835875,573.895875,to,I,sv,u-108-6
sw2303A-ms98-a-0123,573.895875,574.095875,vote,I,sv,u-108-6
sw2303A-ms98-a-0123,574.095875,574.325875,for,I,sv,u-108-6
sw2303A-ms98-a-0123,574.325875,574.585875,just,I,sv,u-108-6
sw2303A-ms98-a-0123,574.585875,574.725875,just,I,sv,u-108-6
sw2303A-ms98-a-0123,574.725875,574.785875,to,I,sv,u-108-6
sw2303A-ms98-a-0123,574.785875,575.045875,spite,I,sv,u-108-6
sw2303A-ms98-a-0123,575.045875,575.215875,that,I,sv,u-108-6
sw2303A-ms98-a-0123,575.215875,575.615875,person,I,sv,u-108-6
sw2303A-ms98-a-0123,575.615875,575.955875,[laughter],O,,
sw2303A-ms98-a-0124,576.468500,576.588500,but,B,sv,u-108-7
sw2303A-ms98-a-0124,576.588500,576.638500,i,I,sv,u-108-7
sw2303A-ms98-a-0124,576.638500,576.928500,suspect,O,,
sw2303A-ms98-a-0124,576.928500,577.108500,that,O,,
sw2303A-ms98-a-0124,577.108500,577.368500,that,B,+,u-110-1
sw2303A-ms98-a-0124,577.368500,577.498500,that,I,+,u-110-1
sw2303A-ms98-a-0124,577.498500,577.588500,would,I,+,u-110-1
sw2303A-ms98-a-0124,577.588500,577.858500,actually,I,+,u-110-1
sw2303A-ms98-a-0124,577.858500,577.998500,never,I,+,u-110-1
sw2303A-ms98-a-0124,577.998500,578.272250,work,I,+,u-110-1
sw2303A-ms98-a-0124,578.483750,578.798500,[laughter],O,,
sw2303A-ms98-a-0126,588.416875,588.796875,um-hum,B,b,u-112-1
sw2303A-ms98-a-0128,591.351000,592.584750,[laughter],O,,
sw2303A-ms98-a-0128,592.584750,592.794750,that's,B,ba,u-114-1
sw2303A-ms98-a-0128,592.794750,592.858375,an,I,ba,u-114-1
sw2303A-ms98-a-0128,592.858375,593.147750,interesting,I,ba,u-114-1
sw2303A-ms98-a-0128,593.147750,593.520875,notion,I,ba,u-114-1
sw2303A-ms98-a-0130,595.649125,595.904750,that,B,sd,u-116-1
sw2303A-ms98-a-0130,595.904750,596.139125,that,I,sd,u-116-1
sw2303A-ms98-a-0130,596.139125,596.379125,that,I,sd,u-116-1
sw2303A-ms98-a-0130,596.379125,596.549125,that,I,sd,u-116-1
sw2303A-ms98-a-0130,596.549125,596.659125,that,I,sd,u-116-1
sw2303A-ms98-a-0130,596.659125,596.789125,would,I,sd,u-116-1
sw2303A-ms98-a-0130,596.789125,596.869125,be,I,sd,u-116-1
sw2303A-ms98-a-0130,596.869125,597.289125,interesting,I,sd,u-116-1
sw2303A-ms98-a-0130,597.289125,597.489125,yes,B,ny,u-116-2
sw2303A-ms98-a-0130,597.489125,597.569125,i,B,sv^e,u-116-3
sw2303A-ms98-a-0130,597.569125,597.719125,think,I,sv^e,u-116-3
sw2303A-ms98-a-0130,597.719125,597.819125,that,I,sv^e,u-116-3
sw2303A-ms98-a-0130,597.819125,597.909125,would,I,sv^e,u-116-3
sw2303A-ms98-a-0130,597.909125,598.079125,work,I,sv^e,u-116-3
sw2303A-ms98-a-0130,598.079125,598.159125,in,I,sv^e,u-116-3
sw2303A-ms98-a-0130,598.159125,598.349125,some,I,sv^e,u-116-3
sw2303A-ms98-a-0130,598.349125,598.749125,places,I,sv^e,u-116-3
sw2303A-ms98-a-0130,598.999125,599.099125,yeah,B,%,u-116-4
