sw2917B-ms98-a-0002,2.970250,3.490250,oh,B,b,u-2-1
sw2917B-ms98-a-0126,563.214875,563.286875,a,I,sd,u-140-2
sw2917B-ms98-a-0126,563.286875,563.516875,month,I,sd,u-140-2
sw2917B-ms98-a-0126,563.516875,564.005125,away,I,sd,u-140-2
sw2917B-ms98-a-0127,564.578375,564.718375,we're,B,sd,u-142-1
sw2917B-ms98-a-0127,564.718375,565.078375,renting,I,sd,u-142-1
sw2917B-ms98-a-0127,565.078375,565.148375,a,I,sd,u-142-1
sw2917B-ms98-a-0127,565.148375,565.670125,house,I,sd,u-142-1
sw2917B-ms98-a-0129,566.997625,567.585250,but,B,sd,u-144-1
sw2917B-ms98-a-0131,569.009625,569.099625,but,I,sd,u-144-1
sw2917B-ms98-a-0131,569.099625,569.159625,you,I,sd,u-144-1
sw2917B-ms98-a-0131,569.159625,569.399625,know,I,sd,u-144-1
sw2917B-ms98-a-0131,569.399625,569.579625,right,I,sd,u-144-1
sw2917B-ms98-a-0131,569.579625,569.889625,now,I,sd,u-144-1
sw2917B-ms98-a-0131,569.889625,570.029625,with,I,sd,u-144-1
sw2917B-ms98-a-0131,570.029625,570.129625,the,I,sd,u-144-1
sw2917B-ms98-a-0131,570.129625,570.299625,way,I,sd,u-144-1
sw2917B-ms98-a-0131,570.299625,570.399625,our,I,sd,u-144-1
sw2917B-ms98-a-0131,570.399625,570.853875,credit,I,sd,u-144-1
sw2917B-ms98-a-0131,570.853875,571.239625,card,I,sd,u-144-1
sw2917B-ms98-a-0131,571.239625,571.849625,situation,I,sd,u-144-1
sw2917B-ms98-a-0131,571.849625,572.250000,is,I,sd,u-144-1
sw2917B-ms98-a-0131,572.404375,572.837000,there's,I,sd,u-144-1
sw2917B-ms98-a-0131,572.837000,573.409625,nobody,I,sd,u-144-1
sw2917B-ms98-a-0131,573.409625,573.659625,in,I,sd,u-144-1
sw2917B-ms98-a-0131,573.659625,573.729625,the,I,sd,u-144-1
sw2917B-ms98-a-0131,573.729625,574.029625,world,I,sd,u-144-1
sw2917B-ms98-a-0131,574.029625,574.169625,that's,I,sd,u-144-1
sw2917B-ms98-a-0131,574.169625,574.299625,going,I,sd,u-144-1
sw2917B-ms98-a-0131,574.299625,574.522875,to,I,sd,u-144-1
sw2917B-ms98-a-0132,575.243500,575.393500,give,I,sd,u-144-1
sw2917B-ms98-a-0132,575.393500,575.573500,us,I,sd,u-144-1
sw2917B-ms98-a-0132,575.573500,575.623500,a,I,sd,u-144-1
sw2917B-ms98-a-0132,575.623500,576.003500,mortgage,I,sd,u-144-1
sw2917B-ms98-a-0132,576.003500,576.093500,on,I,sd,u-144-1
sw2917B-ms98-a-0132,576.093500,576.133500,a,I,sd,u-144-1
sw2917B-ms98-a-0132,576.133500,576.589625,house,I,sd,u-144-1
sw2917B-ms98-a-0134,582.705750,583.293000,yeah,B,b,u-146-1
sw2917B-ms98-a-0135,584.418250,584.698250,yeah,B,aa,u-148-1
sw2917B-ms98-a-0135,584.698250,585.102500,it's,B,sv,u-148-2
sw2917B-ms98-a-0135,585.102500,585.338250,it's,I,sv,u-148-2
sw2917B-ms98-a-0135,585.338250,585.598250,going,I,sv,u-148-2
sw2917B-ms98-a-0135,585.598250,585.658250,to,I,sv,u-148-2
sw2917B-ms98-a-0135,585.658250,585.778250,it's,I,sv,u-148-2
sw2917B-ms98-a-0135,585.778250,585.988250,going,I,sv,u-148-2
sw2917B-ms98-a-0135,585.988250,586.058250,to,I,sv,u-148-2
sw2917B-ms98-a-0135,586.058250,586.228250,take,I,sv,u-148-2
sw2917B-ms98-a-0135,586.228250,586.478250,quite,I,sv,u-148-2
sw2917B-ms98-a-0135,586.478250,586.548250,a,I,sv,u-148-2
sw2917B-ms98-a-0135,586.548250,587.089375,while,I,sv,u-148-2
sw2917B-ms98-a-0135,587.473625,587.965750,um,O,,
sw2917B-ms98-a-0135,588.297250,588.728250,hopefully,B,sd,u-150-1
sw2917B-ms98-a-0135,588.728250,588.988250,within,I,sd,u-150-1
sw2917B-ms98-a-0135,588.988250,589.258250,five,I,sd,u-150-1
sw2917B-ms98-a-0135,589.258250,589.498250,years,I,sd,u-150-1
sw2917B-ms98-a-0135,589.498250,589.876375,we'll,I,sd,u-150-1
sw2917B-ms98-a-0135,589.876375,590.088250,be,I,sd,u-150-1
sw2917B-ms98-a-0135,590.088250,590.218250,in,I,sd,u-150-1
sw2917B-ms98-a-0135,590.218250,590.318250,our,I,sd,u-150-1
sw2917B-ms98-a-0135,590.318250,590.468250,own,I,sd,u-150-1
sw2917B-ms98-a-0135,590.468250,590.980500,home,I,sd,u-150-1
sw2917B-ms98-a-0136,592.202250,592.542250,but,B,sd,u-152-1
sw2917B-ms98-a-0136,592.542250,592.801625,um,I,sd,u-152-1
sw2917B-ms98-a-0136,592.801625,593.002250,i'm,I,sd,u-152-1
sw2917B-ms98-a-0136,593.002250,593.112250,not,I,sd,u-152-1
sw2917B-ms98-a-0136,593.112250,593.312250,really,I,sd,u-152-1
sw2917B-ms98-a-0136,593.312250,593.742250,counting,I,sd,u-152-1
sw2917B-ms98-a-0136,593.742250,593.812250,on,I,sd,u-152-1
sw2917B-ms98-a-0136,593.812250,593.922250,it,I,sd,u-152-1
sw2917B-ms98-a-0136,593.922250,594.082250,real,I,sd,u-152-1
sw2917B-ms98-a-0136,594.082250,594.583625,soon,I,sd,u-152-1
sw2917B-ms98-a-0138,599.184000,599.655250,yeah,O,,
