sw2860A-ms98-a-0002,1.466375,1.898500,yes,B,b,u-2-1
sw2860A-ms98-a-0097,479.350000,480.201625,appliqued,I,+,u-138-1
sw2860A-ms98-a-0097,480.337250,480.570000,one,I,+,u-138-1
sw2860A-ms98-a-0097,480.570000,480.690000,for,I,+,u-138-1
sw2860A-ms98-a-0097,480.690000,480.980000,each,I,+,u-138-1
sw2860A-ms98-a-0097,480.980000,481.640875,child,I,+,u-138-1
sw2860A-ms98-a-0098,482.330875,482.800875,and,B,sd,u-140-1
sw2860A-ms98-a-0098,482.800875,482.860875,i,I,sd,u-140-1
sw2860A-ms98-a-0098,482.860875,483.060875,mean,I,sd,u-140-1
sw2860A-ms98-a-0098,483.060875,483.190875,they,I,sd,u-140-1
sw2860A-ms98-a-0098,483.190875,483.474750,look,I,sd,u-140-1
sw2860A-ms98-a-0098,483.889000,484.270875,today,I,sd,u-140-1
sw2860A-ms98-a-0098,484.270875,484.490875,as,I,sd,u-140-1
sw2860A-ms98-a-0098,484.490875,484.700875,new,I,sd,u-140-1
sw2860A-ms98-a-0098,484.700875,484.830875,as,I,sd,u-140-1
sw2860A-ms98-a-0098,484.830875,484.970875,they,I,sd,u-140-1
sw2860A-ms98-a-0098,484.970875,485.190875,did,I,sd,u-140-1
sw2860A-ms98-a-0098,485.190875,485.340875,when,I,sd,u-140-1
sw2860A-ms98-a-0098,485.340875,485.461625,they,I,sd,u-140-1
sw2860A-ms98-a-0098,485.461625,485.811125,gave,I,sd,u-140-1
sw2860A-ms98-a-0098,485.811125,485.946750,them,I,sd,u-140-1
sw2860A-ms98-a-0098,485.946750,486.181500,to,I,sd,u-140-1
sw2860A-ms98-a-0098,486.366000,486.500875,she,I,sd,u-140-1
sw2860A-ms98-a-0098,486.500875,486.710875,gave,I,sd,u-140-1
sw2860A-ms98-a-0098,486.710875,486.850875,them,I,sd,u-140-1
sw2860A-ms98-a-0098,486.850875,487.020875,to,I,sd,u-140-1
sw2860A-ms98-a-0098,487.020875,487.230875,us,I,sd,u-140-1
sw2860A-ms98-a-0098,487.230875,487.360875,and,B,sd,u-140-2
sw2860A-ms98-a-0098,487.360875,487.520875,there's,I,sd,u-140-2
sw2860A-ms98-a-0098,487.520875,487.610875,a,I,sd,u-140-2
sw2860A-ms98-a-0098,487.610875,487.930875,ring,I,sd,u-140-2
sw2860A-ms98-a-0098,487.930875,488.070875,and,B,sd,u-140-3
sw2860A-ms98-a-0098,488.070875,488.170875,you,I,sd,u-140-3
sw2860A-ms98-a-0098,488.170875,488.530875,buy,I,sd,u-140-3
sw2860A-ms98-a-0098,488.530875,488.600875,a,I,sd,u-140-3
sw2860A-ms98-a-0098,488.600875,489.168625,present,I,sd,u-140-3
sw2860A-ms98-a-0099,489.862875,490.032875,and,B,sd,u-142-1
sw2860A-ms98-a-0099,490.032875,490.222875,you,I,sd,u-142-1
sw2860A-ms98-a-0099,490.222875,490.472875,wrap,I,sd,u-142-1
sw2860A-ms98-a-0099,490.472875,490.542875,the,I,sd,u-142-1
sw2860A-ms98-a-0099,490.542875,491.082875,present,I,sd,u-142-1
sw2860A-ms98-a-0099,491.082875,491.292875,up,I,sd,u-142-1
sw2860A-ms98-a-0099,491.292875,491.422875,and,B,sd,u-142-2
sw2860A-ms98-a-0099,491.422875,491.562875,i,I,sd,u-142-2
sw2860A-ms98-a-0099,491.562875,491.772875,mean,I,sd,u-142-2
sw2860A-ms98-a-0099,491.772875,491.832875,the,I,sd,u-142-2
sw2860A-ms98-a-0099,491.832875,492.332875,presents,I,sd,u-142-2
sw2860A-ms98-a-0099,492.332875,492.492875,have,I,sd,u-142-2
sw2860A-ms98-a-0099,492.492875,492.822875,gone,I,sd,u-142-2
sw2860A-ms98-a-0099,492.822875,493.012875,from,I,sd,u-142-2
sw2860A-ms98-a-0099,493.012875,493.082875,the,I,sd,u-142-2
sw2860A-ms98-a-0099,493.082875,493.372875,days,I,sd,u-142-2
sw2860A-ms98-a-0099,493.372875,493.472875,when,I,sd,u-142-2
sw2860A-ms98-a-0099,493.472875,493.542875,they,I,sd,u-142-2
sw2860A-ms98-a-0099,493.542875,493.662875,were,I,sd,u-142-2
sw2860A-ms98-a-0099,493.662875,493.922875,very,I,sd,u-142-2
sw2860A-ms98-a-0099,493.922875,494.212875,young,I,sd,u-142-2
sw2860A-ms98-a-0099,494.662875,494.822875,to,I,sd,u-142-2
sw2860A-ms98-a-0099,494.822875,494.942875,a,I,sd,u-142-2
sw2860A-ms98-a-0099,494.942875,495.302875,little,I,sd,u-142-2
sw2860A-ms98-a-0099,495.302875,495.562875,box,I,sd,u-142-2
sw2860A-ms98-a-0099,495.562875,495.675750,of,I,sd,u-142-2
sw2860A-ms98-a-0099,495.796375,496.422875,Band-Aid,I,sd,u-142-2
sw2860A-ms98-a-0099,496.422875,496.522875,and,I,sd,u-142-2
sw2860A-ms98-a-0099,496.522875,496.612875,an,I,sd,u-142-2
sw2860A-ms98-a-0099,496.612875,497.142875,eraser,I,sd,u-142-2
sw2860A-ms98-a-0099,497.142875,497.342875,and,I,sd,u-142-2
sw2860A-ms98-a-0099,497.342875,497.582875,things,I,sd,u-142-2
sw2860A-ms98-a-0100,498.462250,498.841000,to,B,sd,u-144-1
sw2860A-ms98-a-0100,499.266500,499.704875,today,I,sd,u-144-1
sw2860A-ms98-a-0100,499.704875,500.213375,where,I,sd,u-144-1
sw2860A-ms98-a-0100,500.213375,500.634000,um,I,sd,u-144-1
sw2860A-ms98-a-0100,500.988000,501.420375,sometimes,I,sd,u-144-1
sw2860A-ms98-a-0100,501.420375,501.470375,i,I,sd,u-144-1
sw2860A-ms98-a-0100,501.470375,501.660375,put,I,sd,u-144-1
sw2860A-ms98-a-0100,501.660375,501.700375,a,I,sd,u-144-1
sw2860A-ms98-a-0100,501.700375,501.870375,little,I,sd,u-144-1
sw2860A-ms98-a-0100,501.870375,502.100375,gift,I,sd,u-144-1
sw2860A-ms98-a-0100,502.100375,502.220375,if,I,sd,u-144-1
sw2860A-ms98-a-0100,502.220375,502.299250,i,I,sd,u-144-1
sw2860A-ms98-a-0100,502.299250,502.514000,see,I,sd,u-144-1
sw2860A-ms98-a-0100,502.514000,503.030375,something,I,sd,u-144-1
sw2860A-ms98-a-0100,503.030375,503.501875,that's,I,sd,u-144-1
sw2860A-ms98-a-0100,503.667625,503.820375,uh,I,sd,u-144-1
sw2860A-ms98-a-0100,503.820375,504.280375,occasionally,I,sd,u-144-1
sw2860A-ms98-a-0100,504.280375,504.310375,a,I,sd,u-144-1
sw2860A-ms98-a-0100,504.310375,504.760375,Christmas,I,sd,u-144-1
sw2860A-ms98-a-0100,504.760375,504.950375,tree,I,sd,u-144-1
sw2860A-ms98-a-0100,504.950375,505.520375,decoration,I,sd,u-144-1
sw2860A-ms98-a-0100,505.520375,505.740375,which,I,sd,u-144-1
sw2860A-ms98-a-0100,505.740375,505.909250,they,I,sd,u-144-1
sw2860A-ms98-a-0100,505.909250,506.059875,will,I,sd,u-144-1
sw2860A-ms98-a-0100,506.059875,506.470375,save,I,sd,u-144-1
sw2860A-ms98-a-0100,506.470375,506.660375,for,I,sd,u-144-1
sw2860A-ms98-a-0100,506.660375,506.950375,their,I,sd,u-144-1
sw2860A-ms98-a-0101,507.632625,507.893750,their,I,sd,u-144-1
sw2860A-ms98-a-0101,507.893750,508.512625,future,I,sd,u-144-1
sw2860A-ms98-a-0101,508.995250,509.279375,to,B,+,u-146-1
sw2860A-ms98-a-0101,509.279375,509.587750,sometimes,I,+,u-146-1
sw2860A-ms98-a-0101,509.587750,509.813750,just,I,+,u-146-1
sw2860A-ms98-a-0101,509.813750,510.111000,money,I,+,u-146-1
sw2860A-ms98-a-0101,510.472625,510.683750,um,B,+,u-148-1
sw2860A-ms98-a-0101,510.683750,511.003750,pieces,I,+,u-148-1
sw2860A-ms98-a-0101,511.003750,511.123750,of,I,+,u-148-1
sw2860A-ms98-a-0101,511.123750,511.623750,candy,I,+,u-148-1
sw2860A-ms98-a-0101,511.623750,511.903750,so,B,sd,u-148-2
sw2860A-ms98-a-0101,511.903750,512.023750,i,I,sd,u-148-2
sw2860A-ms98-a-0101,512.023750,512.223750,think,I,sd,u-148-2
sw2860A-ms98-a-0101,512.223750,512.383750,as,I,sd,u-148-2
sw2860A-ms98-a-0101,512.383750,512.543750,they're,I,sd,u-148-2
sw2860A-ms98-a-0101,512.543750,512.813750,getting,I,sd,u-148-2
sw2860A-ms98-a-0101,512.813750,512.923750,in,I,sd,u-148-2
sw2860A-ms98-a-0101,512.923750,513.573750,college,I,sd,u-148-2
sw2860A-ms98-a-0101,513.573750,513.763750,i-,I,sd,u-148-2
sw2860A-ms98-a-0101,513.763750,513.933750,i,I,sd,u-148-2
sw2860A-ms98-a-0101,513.933750,514.343750,just,I,sd,u-148-2
sw2860A-ms98-a-0101,514.343750,514.543750,m[y]-,O,,
sw2860A-ms98-a-0101,514.543750,514.663750,for,B,sd,u-148-3
sw2860A-ms98-a-0101,514.663750,514.783750,my,I,sd,u-148-3
sw2860A-ms98-a-0101,514.783750,515.013750,older,I,sd,u-148-3
sw2860A-ms98-a-0101,515.013750,515.143750,boy,I,sd,u-148-3
sw2860A-ms98-a-0101,515.143750,515.283750,that,I,sd,u-148-3
sw2860A-ms98-a-0101,515.283750,515.423750,was,I,sd,u-148-3
sw2860A-ms98-a-0101,515.423750,515.523750,in,I,sd,u-148-3
sw2860A-ms98-a-0101,515.523750,515.953750,college,I,sd,u-148-3
sw2860A-ms98-a-0101,515.953750,515.993750,i,I,sd,u-148-3
sw2860A-ms98-a-0101,515.993750,516.213750,put,I,sd,u-148-3
sw2860A-ms98-a-0101,516.213750,516.273750,a,I,sd,u-148-3
sw2860A-ms98-a-0101,516.273750,516.573750,dollar,I,sd,u-148-3
sw2860A-ms98-a-0101,516.573750,516.763750,bill,I,sd,u-148-3
sw2860A-ms98-a-0101,516.763750,516.923750,for,I,sd,u-148-3
sw2860A-ms98-a-0101,516.923750,517.183750,each,I,sd,u-148-3
sw2860A-ms98-a-0101,517.183750,517.433750,day,I,sd,u-148-3
sw2860A-ms98-a-0102,518.180750,518.330625,which,I,sd,u-148-3
sw2860A-ms98-a-0102,518.330625,518.490625,was,I,sd,u-148-3
sw2860A-ms98-a-0102,518.490625,518.558750,the,I,sd,u-148-3
sw2860A-ms98-a-0102,518.558750,519.172750,equivalent,I,sd,u-148-3
sw2860A-ms98-a-0102,519.172750,519.395000,um,O,,
sw2860A-ms98-a-0102,519.860625,520.010625,well,B,nd,u-150-1
sw2860A-ms98-a-0102,520.010625,520.070625,it,I,nd,u-150-1
sw2860A-ms98-a-0102,520.070625,520.210625,was,I,nd,u-150-1
sw2860A-ms98-a-0102,520.210625,520.280625,the,I,nd,u-150-1
sw2860A-ms98-a-0102,520.280625,520.790625,equivalent,I,nd,u-150-1
sw2860A-ms98-a-0102,520.790625,520.850625,of,I,nd,u-150-1
sw2860A-ms98-a-0102,520.850625,520.910625,a,I,nd,u-150-1
sw2860A-ms98-a-0102,520.910625,521.280625,Christmas,I,nd,u-150-1
sw2860A-ms98-a-0102,521.280625,521.740625,present,I,nd,u-150-1
sw2860A-ms98-a-0103,522.614125,522.834125,but,B,sd,u-152-1
sw2860A-ms98-a-0103,522.834125,522.970750,it,I,sd,u-152-1
sw2860A-ms98-a-0103,522.970750,523.192000,was,I,sd,u-152-1
sw2860A-ms98-a-0103,523.192000,523.454125,uh,I,sd,u-152-1
sw2860A-ms98-a-0103,523.454125,523.674125,and,I,sd,u-152-1
sw2860A-ms98-a-0103,523.674125,523.744125,it,I,sd,u-152-1
sw2860A-ms98-a-0103,523.744125,523.964125,was,I,sd,u-152-1
sw2860A-ms98-a-0103,523.964125,524.216750,and,I,sd,u-152-1
sw2860A-ms98-a-0103,524.382500,524.494125,you,I,sd,u-152-1
sw2860A-ms98-a-0103,524.494125,524.564125,know,I,sd,u-152-1
sw2860A-ms98-a-0103,524.564125,524.624125,it,I,sd,u-152-1
sw2860A-ms98-a-0103,524.624125,524.804125,was,I,sd,u-152-1
sw2860A-ms98-a-0103,524.804125,524.994125,fun,I,sd,u-152-1
sw2860A-ms98-a-0103,525.244125,525.364125,but,B,sd,u-152-2
sw2860A-ms98-a-0103,525.364125,525.624125,that's,I,sd,u-152-2
sw2860A-ms98-a-0103,525.624125,525.674125,a,I,sd,u-152-2
sw2860A-ms98-a-0103,525.674125,526.124125,tradition,I,sd,u-152-2
sw2860A-ms98-a-0103,526.124125,526.314125,and,B,sd,u-152-3
sw2860A-ms98-a-0103,526.314125,526.424125,they,I,sd,u-152-3
sw2860A-ms98-a-0103,526.424125,526.554125,will,I,sd,u-152-3
sw2860A-ms98-a-0103,526.824125,527.064125,those,I,sd,u-152-3
sw2860A-ms98-a-0103,527.064125,527.154125,will,I,sd,u-152-3
sw2860A-ms98-a-0103,527.154125,527.244125,be,I,sd,u-152-3
sw2860A-ms98-a-0103,527.244125,527.704125,passed,I,sd,u-152-3
sw2860A-ms98-a-0103,527.704125,527.884125,on,I,sd,u-152-3
sw2860A-ms98-a-0103,527.884125,528.054125,to,I,sd,u-152-3
sw2860A-ms98-a-0103,528.054125,528.294125,them,I,sd,u-152-3
sw2860A-ms98-a-0103,528.294125,528.444125,when,I,sd,u-152-3
sw2860A-ms98-a-0103,528.444125,528.640250,they,I,sd,u-152-3
sw2860A-ms98-a-0104,529.281625,529.434500,when,B,+,u-154-1
sw2860A-ms98-a-0104,529.434500,529.662625,they,I,+,u-154-1
sw2860A-ms98-a-0104,530.310375,530.444500,get,I,+,u-154-1
sw2860A-ms98-a-0104,530.444500,530.784500,married,I,+,u-154-1
sw2860A-ms98-a-0104,530.784500,530.874500,and,I,+,u-154-1
sw2860A-ms98-a-0104,530.874500,531.304500,leave,I,+,u-154-1
sw2860A-ms98-a-0106,536.913875,537.219250,um-hum,B,b,u-156-1
sw2860A-ms98-a-0108,545.258500,545.711500,yes,B,aa,u-158-1
sw2860A-ms98-a-0108,545.928125,546.268500,yes,B,aa^r,u-158-2
sw2860A-ms98-a-0110,550.235875,550.285875,the,B,%,u-160-1
sw2860A-ms98-a-0110,550.285875,550.395875,br[oken]-,O,,
sw2860A-ms98-a-0110,550.395875,550.625875,yes,B,%,u-160-2
sw2860A-ms98-a-0110,550.625875,550.735875,and,B,sv,u-160-3
sw2860A-ms98-a-0110,550.735875,550.795875,the,I,sv,u-160-3
sw2860A-ms98-a-0110,550.795875,551.175875,broken,I,sv,u-160-3
sw2860A-ms98-a-0110,551.175875,551.565875,families,I,sv,u-160-3
sw2860A-ms98-a-0110,551.565875,551.905875,we,B,sd,u-160-4
sw2860A-ms98-a-0110,551.905875,552.035875,um,I,sd,u-160-4
sw2860A-ms98-a-0110,552.035875,552.235875,as,I,sd,u-160-4
sw2860A-ms98-a-0110,552.235875,552.285875,i,I,sd,u-160-4
sw2860A-ms98-a-0110,552.285875,552.445875,said,I,sd,u-160-4
sw2860A-ms98-a-0110,552.445875,552.685875,living,I,sd,u-160-4
sw2860A-ms98-a-0110,552.685875,552.775875,in,I,sd,u-160-4
sw2860A-ms98-a-0110,552.775875,552.885875,an,I,sd,u-160-4
sw2860A-ms98-a-0110,552.885875,553.085875,area,I,sd,u-160-4
sw2860A-ms98-a-0110,553.085875,553.145875,of,I,sd,u-160-4
sw2860A-ms98-a-0110,553.145875,553.605875,Washington,I,sd,u-160-4
sw2860A-ms98-a-0110,553.605875,554.135875,DC,O,,
sw2860A-ms98-a-0111,554.741750,554.958875,we,B,+,u-162-1
sw2860A-ms98-a-0111,554.958875,555.601125,definitely,I,+,u-162-1
sw2860A-ms98-a-0111,555.601125,555.837125,see,I,+,u-162-1
sw2860A-ms98-a-0111,555.837125,556.529125,this,I,+,u-162-1
sw2860A-ms98-a-0111,556.529125,556.946625,uh,I,+,u-162-1
sw2860A-ms98-a-0111,556.946625,557.517125,and,B,sd,u-162-2
sw2860A-ms98-a-0111,557.517125,557.741625,um,I,sd,u-162-2
sw2860A-ms98-a-0111,558.280250,558.567125,it's,I,sd,u-162-2
sw2860A-ms98-a-0111,558.567125,558.767125,that,I,sd,u-162-2
sw2860A-ms98-a-0111,558.767125,559.147125,grandmother,I,sd,u-162-2
sw2860A-ms98-a-0111,559.147125,559.497125,figure,I,sd,u-162-2
sw2860A-ms98-a-0111,559.497125,559.787125,not,I,sd,u-162-2
sw2860A-ms98-a-0111,559.787125,560.047125,only,I,sd,u-162-2
sw2860A-ms98-a-0111,560.047125,560.347125,raising,I,sd,u-162-2
sw2860A-ms98-a-0111,560.347125,560.587125,her,I,sd,u-162-2
sw2860A-ms98-a-0111,560.587125,560.777125,own,I,sd,u-162-2
sw2860A-ms98-a-0111,560.777125,561.167125,children,I,sd,u-162-2
sw2860A-ms98-a-0111,561.167125,561.377125,but,I,sd,u-162-2
sw2860A-ms98-a-0111,561.377125,561.927125,raising,I,sd,u-162-2
sw2860A-ms98-a-0111,561.927125,562.202500,um,I,sd,u-162-2
sw2860A-ms98-a-0111,562.379500,562.687125,children,I,sd,u-162-2
sw2860A-ms98-a-0111,562.687125,562.827125,from,I,sd,u-162-2
sw2860A-ms98-a-0111,562.827125,562.887125,the,I,sd,u-162-2
sw2860A-ms98-a-0111,562.887125,563.277125,streets,I,sd,u-162-2
sw2860A-ms98-a-0111,563.277125,563.536000,too,I,sd,u-162-2
sw2860A-ms98-a-0111,563.781625,564.272250,frequently,I,sd,u-162-2
sw2860A-ms98-a-0113,571.366750,571.701375,um-hum,B,b,u-164-1
sw2860A-ms98-a-0115,574.227750,574.600625,um-hum,B,b,u-166-1
sw2860A-ms98-a-0117,583.460750,583.771625,yes,B,aa,u-168-1
sw2860A-ms98-a-0117,583.771625,583.911625,well,B,%,u-168-2
sw2860A-ms98-a-0117,583.911625,584.091625,this,I,%,u-168-2
sw2860A-ms98-a-0117,584.091625,584.228000,is,I,%,u-168-2
sw2860A-ms98-a-0117,584.228000,584.401250,a,I,%,u-168-2
sw2860A-ms98-a-0117,584.401250,584.691625,this,I,%,u-168-2
sw2860A-ms98-a-0117,584.691625,584.831625,is,I,%,u-168-2
sw2860A-ms98-a-0117,584.831625,584.921625,a,I,%,u-168-2
sw2860A-ms98-a-0117,584.921625,585.251625,sign,O,,
sw2860A-ms98-a-0117,585.251625,585.511625,uh,B,%,u-168-3
sw2860A-ms98-a-0117,585.511625,585.751625,this,I,%,u-168-3
sw2860A-ms98-a-0117,585.751625,585.991625,is,I,%,u-168-3
sw2860A-ms98-a-0117,585.991625,586.111625,in,I,%,u-168-3
sw2860A-ms98-a-0117,586.111625,586.473125,fact,I,%,u-168-3
sw2860A-ms98-a-0117,586.627625,586.931625,uh,I,%,u-168-3
sw2860A-ms98-a-0117,586.931625,587.221625,we've,B,sd,u-168-4
sw2860A-ms98-a-0117,587.221625,587.391625,been,I,sd,u-168-4
sw2860A-ms98-a-0117,587.391625,587.741625,studying,I,sd,u-168-4
sw2860A-ms98-a-0117,587.741625,587.911625,this,I,sd,u-168-4
sw2860A-ms98-a-0117,587.911625,588.011625,in,I,sd,u-168-4
sw2860A-ms98-a-0117,588.011625,588.131625,our,I,sd,u-168-4
sw2860A-ms98-a-0117,588.131625,588.441625,school,I,sd,u-168-4
sw2860A-ms98-a-0117,588.441625,588.664000,that,I,sd,u-168-4
sw2860A-ms98-a-0117,589.232750,589.561625,um,I,sd,u-168-4
sw2860A-ms98-a-0117,589.561625,589.751625,this,I,sd,u-168-4
sw2860A-ms98-a-0117,589.751625,589.901625,is,I,sd,u-168-4
sw2860A-ms98-a-0117,589.901625,590.131625,one,I,sd,u-168-4
sw2860A-ms98-a-0117,590.131625,590.271625,of,I,sd,u-168-4
sw2860A-ms98-a-0117,590.271625,590.481625,the,I,sd,u-168-4
sw2860A-ms98-a-0117,590.481625,591.021625,symptoms,I,sd,u-168-4
sw2860A-ms98-a-0117,591.021625,591.271625,or,I,sd,u-168-4
sw2860A-ms98-a-0117,591.271625,591.471625,not,I,sd,u-168-4
sw2860A-ms98-a-0117,591.471625,591.551625,the,I,sd,u-168-4
sw2860A-ms98-a-0117,591.551625,591.971625,symptoms,I,sd,u-168-4
sw2860A-ms98-a-0117,591.971625,592.151625,it's,B,sv,u-168-5
sw2860A-ms98-a-0117,592.151625,592.271625,one,I,sv,u-168-5
sw2860A-ms98-a-0117,592.271625,592.331625,of,I,sv,u-168-5
sw2860A-ms98-a-0117,592.331625,592.391625,the,I,sv,u-168-5
sw2860A-ms98-a-0117,592.391625,592.921625,ways,I,sv,u-168-5
sw2860A-ms98-a-0117,592.921625,593.041625,that,I,sv,u-168-5
sw2860A-ms98-a-0117,593.041625,593.531625,young,I,sv,u-168-5
sw2860A-ms98-a-0117,593.531625,594.111625,girls,I,sv,u-168-5
sw2860A-ms98-a-0117,594.111625,594.481625,feel,I,sv,u-168-5
sw2860A-ms98-a-0117,594.481625,594.691625,that,I,sv,u-168-5
sw2860A-ms98-a-0117,594.691625,594.821625,they,I,sv,u-168-5
sw2860A-ms98-a-0117,594.821625,594.941625,are,I,sv,u-168-5
sw2860A-ms98-a-0117,594.941625,595.441625,maturing,I,sv,u-168-5
sw2860A-ms98-a-0117,595.441625,595.581625,it's,B,sv,u-168-6
sw2860A-ms98-a-0117,595.581625,595.661625,a,I,sv,u-168-6
sw2860A-ms98-a-0117,595.661625,595.911625,rite,I,sv,u-168-6
sw2860A-ms98-a-0117,595.911625,595.978625,of,I,sv,u-168-6
sw2860A-ms98-a-0117,596.093125,596.624875,passage,I,sv,u-168-6
sw2860A-ms98-a-0118,597.034500,597.234500,and,O,,
sw2860A-ms98-a-0118,597.234500,597.364500,it,O,,
sw2860A-ms98-a-0118,597.364500,597.562625,they,O,,
sw2860A-ms98-a-0118,597.666875,597.926875,uh,O,,
sw2860A-ms98-a-0118,597.926875,598.068625,the,O,,
sw2860A-ms98-a-0118,598.332250,598.434500,the,O,,
sw2860A-ms98-a-0118,598.434500,598.734500,fact,O,,
sw2860A-ms98-a-0118,598.734500,598.879375,that,O,,
sw2860A-ms98-a-0118,598.879375,599.146875,they're,O,,
sw2860A-ms98-a-0118,599.146875,599.614500,unmarried,O,,
sw2860A-ms98-a-0118,599.614500,599.804500,has,O,,
sw2860A-ms98-a-0118,599.804500,600.054500,nothing,O,,
sw2860A-ms98-a-0118,600.054500,600.144500,to,O,,
sw2860A-ms98-a-0118,600.144500,600.274500,do,O,,
sw2860A-ms98-a-0118,600.274500,600.364500,with,O,,
