sw2658A-ms98-a-0002,7.996125,8.326125,uh-huh,B,b,u-2-1
sw2658A-ms98-a-0110,561.188875,561.540500,that,I,sv,u-166-2
sw2658A-ms98-a-0110,561.750500,562.020500,let,I,sv,u-166-2
sw2658A-ms98-a-0111,562.262625,562.544750,give,I,sv,u-166-2
sw2658A-ms98-a-0111,562.544750,562.696250,the,I,sv,u-166-2
sw2658A-ms98-a-0111,562.696250,563.146250,attitude,I,sv,u-166-2
sw2658A-ms98-a-0111,563.146250,563.306250,that,I,sv,u-166-2
sw2658A-ms98-a-0111,563.306250,563.486250,well,I,sv,u-166-2
sw2658A-ms98-a-0111,563.486250,563.596250,you,I,sv,u-166-2
sw2658A-ms98-a-0111,563.596250,563.853875,know,I,sv,u-166-2
sw2658A-ms98-a-0111,564.136375,564.276250,you're,B,^q,u-166-3
sw2658A-ms98-a-0111,564.276250,564.356250,the,I,^q,u-166-3
sw2658A-ms98-a-0111,564.356250,564.666250,last,I,^q,u-166-3
sw2658A-ms98-a-0111,564.666250,564.906375,one,I,^q,u-166-3
sw2658A-ms98-a-0111,565.113500,565.536250,hired,I,^q,u-166-3
sw2658A-ms98-a-0111,565.536250,565.596250,so,B,^q,u-166-4
sw2658A-ms98-a-0111,565.596250,565.756250,you'll,I,^q,u-166-4
sw2658A-ms98-a-0111,565.756250,565.846250,be,I,^q,u-166-4
sw2658A-ms98-a-0111,565.846250,565.926250,the,I,^q,u-166-4
sw2658A-ms98-a-0111,565.926250,566.206250,first,I,^q,u-166-4
sw2658A-ms98-a-0111,566.206250,566.346250,one,I,^q,u-166-4
sw2658A-ms98-a-0111,566.346250,566.836250,fired,I,^q,u-166-4
sw2658A-ms98-a-0111,567.236250,567.376250,and,B,^q,u-168-1
sw2658A-ms98-a-0111,567.376250,567.476250,we,I,^q,u-168-1
sw2658A-ms98-a-0111,567.476250,567.646250,just,I,^q,u-168-1
sw2658A-ms98-a-0111,567.646250,567.891625,want,I,^q,u-168-1
sw2658A-ms98-a-0111,567.891625,568.027250,you,I,^q,u-168-1
sw2658A-ms98-a-0111,568.027250,568.224625,to,I,^q,u-168-1
sw2658A-ms98-a-0111,568.627625,568.756250,do,I,^q,u-168-1
sw2658A-ms98-a-0111,568.756250,568.896250,your,I,^q,u-168-1
sw2658A-ms98-a-0111,568.896250,569.156250,days,I,^q,u-168-1
sw2658A-ms98-a-0111,569.156250,569.346250,work,I,^q,u-168-1
sw2658A-ms98-a-0111,569.346250,569.456250,and,B,^q,u-170-1
sw2658A-ms98-a-0111,569.456250,569.516250,we,I,^q,u-170-1
sw2658A-ms98-a-0111,569.516250,569.656250,don't,I,^q,u-170-1
sw2658A-ms98-a-0111,569.656250,569.816250,really,I,^q,u-170-1
sw2658A-ms98-a-0111,569.816250,570.036250,care,I,^q,u-170-1
sw2658A-ms98-a-0111,570.036250,570.246250,about,I,^q,u-170-1
sw2658A-ms98-a-0111,570.246250,570.356250,you,I,^q,u-170-1
sw2658A-ms98-a-0111,570.356250,570.456250,as,B,+,u-172-1
sw2658A-ms98-a-0111,570.456250,570.556250,an,I,+,u-172-1
sw2658A-ms98-a-0111,570.556250,571.234625,individual,I,+,u-172-1
sw2658A-ms98-a-0111,571.924375,572.116250,when,B,sv,u-172-2
sw2658A-ms98-a-0111,572.116250,572.216250,you've,I,sv,u-172-2
sw2658A-ms98-a-0111,572.216250,572.396250,got,I,sv,u-172-2
sw2658A-ms98-a-0111,572.396250,572.586250,that,I,sv,u-172-2
sw2658A-ms98-a-0111,572.586250,572.816250,type,I,sv,u-172-2
sw2658A-ms98-a-0111,572.816250,572.886250,of,I,sv,u-172-2
sw2658A-ms98-a-0111,572.886250,573.386250,attitude,I,sv,u-172-2
sw2658A-ms98-a-0111,573.386250,573.586250,on,I,sv,u-172-2
sw2658A-ms98-a-0111,573.586250,573.646250,the,I,sv,u-172-2
sw2658A-ms98-a-0111,573.646250,574.036250,people,I,sv,u-172-2
sw2658A-ms98-a-0111,574.036250,574.196250,don't,I,sv,u-172-2
sw2658A-ms98-a-0111,574.196250,574.386250,care,I,sv,u-172-2
sw2658A-ms98-a-0111,574.386250,574.606250,about,B,+,u-174-1
sw2658A-ms98-a-0111,574.606250,574.706250,their,I,+,u-174-1
sw2658A-ms98-a-0111,574.706250,575.098625,work,I,+,u-174-1
sw2658A-ms98-a-0111,575.497875,575.756250,and,B,%,u-174-2
sw2658A-ms98-a-0111,575.756250,576.096250,so,I,%,u-174-2
sw2658A-ms98-a-0113,594.592875,594.742875,little,B,sv,u-176-1
sw2658A-ms98-a-0113,594.742875,595.052875,value,I,sv,u-176-1
sw2658A-ms98-a-0113,595.052875,595.262875,just,I,sv,u-176-1
sw2658A-ms98-a-0113,595.262875,595.332875,in,I,sv,u-176-1
sw2658A-ms98-a-0113,595.332875,595.652875,whatever,I,sv,u-176-1
sw2658A-ms98-a-0113,595.652875,595.832875,you,I,sv,u-176-1
sw2658A-ms98-a-0113,595.832875,596.184625,do,I,sv,u-176-1
sw2658A-ms98-a-0114,597.181875,597.491875,doing,B,sv,u-178-1
sw2658A-ms98-a-0114,597.491875,597.531875,a,I,sv,u-178-1
sw2658A-ms98-a-0114,597.531875,597.671875,good,I,sv,u-178-1
sw2658A-ms98-a-0114,597.671875,597.971875,job,I,sv,u-178-1
sw2658A-ms98-a-0114,597.971875,598.081875,of,I,sv,u-178-1
sw2658A-ms98-a-0114,598.081875,598.290250,it,I,sv,u-178-1
