text,audio_path,gender,words,starts,tts,name,phrase,long_short,phrase_idx,phones,phone_starts,phone_ends,ends,vad_list,scp
So do you play basketball?,dataset_phrases/audio/basketball_short_male_en-US-Wavenet-A.wav,male,"['so', 'do', 'you', 'play', 'basketball']","[0.0, 0.21, 0.35, 0.55, 0.77]",en-US-Wavenet-A,basketball_short_male_en-US-Wavenet-A,basketball,short,2,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L']","[0.0, 0.11, 0.21, 0.31, 0.35, 0.48, 0.55, 0.64, 0.69, 0.77, 0.87, 1.0, 1.1, 1.15, 1.22, 1.26, 1.3, 1.46]","[0.11, 0.21, 0.31, 0.35, 0.48, 0.55, 0.64, 0.69, 0.77, 0.87, 1.0, 1.1, 1.15, 1.22, 1.26, 1.3, 1.46, 1.53]","[0.21, 0.35, 0.55, 0.77, 1.53]","[[[0.0, 0.21], [0.21, 0.35], [0.35, 0.55], [0.55, 0.77], [0.77, 1.53]], []]",1.53
So do you play basketball?,dataset_phrases/audio/basketball_short_male_en-US-Wavenet-B.wav,male,"['so', 'do', 'you', 'play', 'basketball']","[0.0, 0.22, 0.33, 0.53, 0.79]",en-US-Wavenet-B,basketball_short_male_en-US-Wavenet-B,basketball,short,3,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L']","[0.0, 0.1, 0.22, 0.29, 0.33, 0.43, 0.53, 0.62, 0.67, 0.79, 0.88, 1.0, 1.11, 1.16, 1.23, 1.27, 1.31, 1.49]","[0.1, 0.22, 0.29, 0.33, 0.43, 0.53, 0.62, 0.67, 0.79, 0.88, 1.0, 1.11, 1.16, 1.23, 1.27, 1.31, 1.49, 1.57]","[0.22, 0.33, 0.53, 0.79, 1.57]","[[[0.0, 0.22], [0.22, 0.33], [0.33, 0.53], [0.53, 0.79], [0.79, 1.57]], []]",1.57
So do you play basketball?,dataset_phrases/audio/basketball_short_male_en-US-Wavenet-D.wav,male,"['so', 'do', 'you', 'play', 'basketball']","[0.0, 0.16, 0.26, 0.4, 0.59]",en-US-Wavenet-D,basketball_short_male_en-US-Wavenet-D,basketball,short,4,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L']","[0.0, 0.1, 0.16, 0.23, 0.26, 0.34, 0.4, 0.48, 0.53, 0.59, 0.67, 0.79, 0.89, 0.95, 1.01, 1.04, 1.09, 1.2]","[0.1, 0.16, 0.23, 0.26, 0.34, 0.4, 0.48, 0.53, 0.59, 0.67, 0.79, 0.89, 0.95, 1.01, 1.04, 1.09, 1.2, 1.3]","[0.16, 0.26, 0.4, 0.59, 1.3]","[[[0.0, 0.16], [0.16, 0.26], [0.26, 0.4], [0.4, 0.59], [0.59, 1.3]], []]",1.3
So do you play basketball on Thursdays?,dataset_phrases/audio/basketball_long_female_en-US-Wavenet-G.wav,female,"['so', 'do', 'you', 'play', 'basketball', 'on', 'thursdays']","[0.0, 0.18, 0.33, 0.46, 0.68, 1.35, 1.49]",en-US-Wavenet-G,basketball_long_female_en-US-Wavenet-G,basketball,long,0,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L', 'AA1', 'N', 'TH', 'ER1', 'Z', 'D', 'EY0', 'Z']","[0.0, 0.13, 0.18, 0.29, 0.33, 0.41, 0.46, 0.54, 0.59, 0.68, 0.76, 0.89, 0.98, 1.03, 1.08, 1.11, 1.15, 1.27, 1.35, 1.42, 1.49, 1.57, 1.7, 1.77, 1.81, 1.98]","[0.13, 0.18, 0.29, 0.33, 0.41, 0.46, 0.54, 0.59, 0.68, 0.76, 0.89, 0.98, 1.03, 1.08, 1.11, 1.15, 1.27, 1.35, 1.42, 1.49, 1.57, 1.7, 1.77, 1.81, 1.98, 2.08]","[0.18, 0.33, 0.46, 0.68, 1.35, 1.49, 2.08]","[[[0.0, 0.18], [0.18, 0.33], [0.33, 0.46], [0.46, 0.68], [0.68, 1.35], [1.35, 1.49], [1.49, 2.08]], []]",1.35
So do you play basketball on Thursdays?,dataset_phrases/audio/basketball_long_female_en-US-Wavenet-H.wav,female,"['so', 'do', 'you', 'play', 'basketball', 'on', 'thursdays']","[0.0, 0.16, 0.29, 0.45, 0.65, 1.28, 1.41]",en-US-Wavenet-H,basketball_long_female_en-US-Wavenet-H,basketball,long,1,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L', 'AA1', 'N', 'TH', 'ER1', 'Z', 'D', 'EY0', 'Z']","[0.0, 0.11, 0.16, 0.26, 0.29, 0.4, 0.45, 0.52, 0.56, 0.65, 0.72, 0.84, 0.93, 0.98, 1.03, 1.06, 1.1, 1.21, 1.28, 1.35, 1.41, 1.47, 1.61, 1.67, 1.72, 1.9]","[0.11, 0.16, 0.26, 0.29, 0.4, 0.45, 0.52, 0.56, 0.65, 0.72, 0.84, 0.93, 0.98, 1.03, 1.06, 1.1, 1.21, 1.28, 1.35, 1.41, 1.47, 1.61, 1.67, 1.72, 1.9, 2.01]","[0.16, 0.29, 0.45, 0.65, 1.28, 1.41, 2.01]","[[[0.0, 0.16], [0.16, 0.29], [0.29, 0.45], [0.45, 0.65], [0.65, 1.28], [1.28, 1.41], [1.41, 2.01]], []]",1.28
So do you play basketball on Thursdays?,dataset_phrases/audio/basketball_long_female_en-US-Wavenet-C.wav,female,"['so', 'do', 'you', 'play', 'basketball', 'on', 'thursdays']","[0.0, 0.19, 0.3, 0.44, 0.64, 1.37, 1.53]",en-US-Wavenet-C,basketball_long_female_en-US-Wavenet-C,basketball,long,2,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L', 'AA1', 'N', 'TH', 'ER1', 'Z', 'D', 'EY0', 'Z']","[0.0, 0.12, 0.19, 0.26, 0.3, 0.39, 0.44, 0.55, 0.58, 0.64, 0.74, 0.86, 0.97, 1.03, 1.08, 1.13, 1.17, 1.29, 1.37, 1.45, 1.53, 1.6, 1.74, 1.82, 1.88, 2.06]","[0.12, 0.19, 0.26, 0.3, 0.39, 0.44, 0.55, 0.58, 0.64, 0.74, 0.86, 0.97, 1.03, 1.08, 1.13, 1.17, 1.29, 1.37, 1.45, 1.53, 1.6, 1.74, 1.82, 1.88, 2.06, 2.17]","[0.19, 0.3, 0.44, 0.64, 1.37, 1.53, 2.17]","[[[0.0, 0.19], [0.19, 0.3], [0.3, 0.44], [0.44, 0.64], [0.64, 1.37], [1.37, 1.53], [1.53, 2.17]], []]",1.37
So do you play basketball on Thursdays?,dataset_phrases/audio/basketball_long_female_en-US-Wavenet-E.wav,female,"['so', 'do', 'you', 'play', 'basketball', 'on', 'thursdays']","[0.0, 0.2, 0.3, 0.45, 0.68, 1.36, 1.53]",en-US-Wavenet-E,basketball_long_female_en-US-Wavenet-E,basketball,long,3,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L', 'AA1', 'N', 'TH', 'ER1', 'Z', 'D', 'EY0', 'Z']","[0.0, 0.11, 0.2, 0.26, 0.3, 0.39, 0.45, 0.55, 0.58, 0.68, 0.75, 0.86, 0.97, 1.02, 1.08, 1.13, 1.17, 1.3, 1.36, 1.46, 1.53, 1.6, 1.75, 1.83, 1.88, 2.08]","[0.11, 0.2, 0.26, 0.3, 0.39, 0.45, 0.55, 0.58, 0.68, 0.75, 0.86, 0.97, 1.02, 1.08, 1.13, 1.17, 1.3, 1.36, 1.46, 1.53, 1.6, 1.75, 1.83, 1.88, 2.08, 2.23]","[0.2, 0.3, 0.45, 0.68, 1.36, 1.53, 2.23]","[[[0.0, 0.2], [0.2, 0.3], [0.3, 0.45], [0.45, 0.68], [0.68, 1.36], [1.36, 1.53], [1.53, 2.23]], []]",1.36
So do you play basketball on Thursdays?,dataset_phrases/audio/basketball_long_female_en-US-Wavenet-F.wav,female,"['so', 'do', 'you', 'play', 'basketball', 'on', 'thursdays']","[0.0, 0.19, 0.32, 0.47, 0.67, 1.4, 1.54]",en-US-Wavenet-F,basketball_long_female_en-US-Wavenet-F,basketball,long,4,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L', 'AA1', 'N', 'TH', 'ER1', 'Z', 'D', 'EY0', 'Z']","[0.0, 0.13, 0.19, 0.28, 0.32, 0.41, 0.47, 0.56, 0.59, 0.67, 0.75, 0.86, 0.99, 1.05, 1.11, 1.16, 1.2, 1.31, 1.4, 1.48, 1.54, 1.63, 1.77, 1.87, 1.93, 2.11]","[0.13, 0.19, 0.28, 0.32, 0.41, 0.47, 0.56, 0.59, 0.67, 0.75, 0.86, 0.99, 1.05, 1.11, 1.16, 1.2, 1.31, 1.4, 1.48, 1.54, 1.63, 1.77, 1.87, 1.93, 2.11, 2.25]","[0.19, 0.32, 0.47, 0.67, 1.4, 1.54, 2.25]","[[[0.0, 0.19], [0.19, 0.32], [0.32, 0.47], [0.47, 0.67], [0.67, 1.4], [1.4, 1.54], [1.54, 2.25]], []]",1.4
So do you play basketball on Thursdays?,dataset_phrases/audio/basketball_long_male_en-US-Wavenet-I.wav,male,"['so', 'do', 'you', 'play', 'basketball', 'on', 'thursdays']","[0.0, 0.16, 0.29, 0.43, 0.61, 1.32, 1.43]",en-US-Wavenet-I,basketball_long_male_en-US-Wavenet-I,basketball,long,0,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L', 'AA1', 'N', 'TH', 'ER1', 'Z', 'D', 'EY0', 'Z']","[0.0, 0.11, 0.16, 0.24, 0.29, 0.36, 0.43, 0.49, 0.54, 0.61, 0.71, 0.82, 0.92, 0.97, 1.01, 1.06, 1.1, 1.25, 1.32, 1.36, 1.43, 1.5, 1.63, 1.7, 1.75, 1.91]","[0.11, 0.16, 0.24, 0.29, 0.36, 0.43, 0.49, 0.54, 0.61, 0.71, 0.82, 0.92, 0.97, 1.01, 1.06, 1.1, 1.25, 1.32, 1.36, 1.43, 1.5, 1.63, 1.7, 1.75, 1.91, 2.03]","[0.16, 0.29, 0.43, 0.61, 1.32, 1.43, 2.03]","[[[0.0, 0.16], [0.16, 0.29], [0.29, 0.43], [0.43, 0.61], [0.61, 1.32], [1.32, 1.43], [1.43, 2.03]], []]",1.32
So do you play basketball on Thursdays?,dataset_phrases/audio/basketball_long_male_en-US-Wavenet-J.wav,male,"['so', 'do', 'you', 'play', 'basketball', 'on', 'thursdays']","[0.03, 0.19, 0.3, 0.45, 0.66, 1.36, 1.5]",en-US-Wavenet-J,basketball_long_male_en-US-Wavenet-J,basketball,long,1,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L', 'AA1', 'N', 'TH', 'ER1', 'Z', 'D', 'EY0', 'Z']","[0.03, 0.13, 0.19, 0.26, 0.3, 0.39, 0.45, 0.52, 0.57, 0.66, 0.75, 0.88, 0.98, 1.03, 1.07, 1.1, 1.16, 1.29, 1.36, 1.43, 1.5, 1.57, 1.72, 1.78, 1.84, 2.01]","[0.13, 0.19, 0.26, 0.3, 0.39, 0.45, 0.52, 0.57, 0.66, 0.75, 0.88, 0.98, 1.03, 1.07, 1.1, 1.16, 1.29, 1.36, 1.43, 1.5, 1.57, 1.72, 1.78, 1.84, 2.01, 2.16]","[0.19, 0.3, 0.45, 0.66, 1.36, 1.5, 2.16]","[[[0.03, 0.19], [0.19, 0.3], [0.3, 0.45], [0.45, 0.66], [0.66, 1.36], [1.36, 1.5], [1.5, 2.16]], []]",1.36
So do you play basketball on Thursdays?,dataset_phrases/audio/basketball_long_male_en-US-Wavenet-A.wav,male,"['so', 'do', 'you', 'play', 'basketball', 'on', 'thursdays']","[0.0, 0.21, 0.35, 0.54, 0.77, 1.52, 1.66]",en-US-Wavenet-A,basketball_long_male_en-US-Wavenet-A,basketball,long,2,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L', 'AA1', 'N', 'TH', 'ER1', 'Z', 'D', 'EY0', 'Z']","[0.0, 0.11, 0.21, 0.31, 0.35, 0.48, 0.54, 0.64, 0.69, 0.77, 0.88, 1.01, 1.1, 1.16, 1.23, 1.27, 1.31, 1.47, 1.52, 1.59, 1.66, 1.73, 1.88, 1.96, 2.01, 2.21]","[0.11, 0.21, 0.31, 0.35, 0.48, 0.54, 0.64, 0.69, 0.77, 0.88, 1.01, 1.1, 1.16, 1.23, 1.27, 1.31, 1.47, 1.52, 1.59, 1.66, 1.73, 1.88, 1.96, 2.01, 2.21, 2.37]","[0.21, 0.35, 0.54, 0.77, 1.52, 1.66, 2.37]","[[[0.0, 0.21], [0.21, 0.35], [0.35, 0.54], [0.54, 0.77], [0.77, 1.52], [1.52, 1.66], [1.66, 2.37]], []]",1.52
So do you play basketball on Thursdays?,dataset_phrases/audio/basketball_long_male_en-US-Wavenet-B.wav,male,"['so', 'do', 'you', 'play', 'basketball', 'on', 'thursdays']","[0.0, 0.21, 0.32, 0.51, 0.75, 1.53, 1.69]",en-US-Wavenet-B,basketball_long_male_en-US-Wavenet-B,basketball,long,3,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L', 'AA1', 'N', 'TH', 'ER1', 'Z', 'D', 'EY0', 'Z']","[0.0, 0.1, 0.21, 0.28, 0.32, 0.41, 0.51, 0.59, 0.64, 0.75, 0.85, 0.97, 1.07, 1.12, 1.19, 1.23, 1.27, 1.43, 1.53, 1.62, 1.69, 1.76, 1.92, 2.0, 2.06, 2.29]","[0.1, 0.21, 0.28, 0.32, 0.41, 0.51, 0.59, 0.64, 0.75, 0.85, 0.97, 1.07, 1.12, 1.19, 1.23, 1.27, 1.43, 1.53, 1.62, 1.69, 1.76, 1.92, 2.0, 2.06, 2.29, 2.41]","[0.21, 0.32, 0.51, 0.75, 1.53, 1.69, 2.41]","[[[0.0, 0.21], [0.21, 0.32], [0.32, 0.51], [0.51, 0.75], [0.75, 1.53], [1.53, 1.69], [1.69, 2.41]], []]",1.53
So do you play basketball on Thursdays?,dataset_phrases/audio/basketball_long_male_en-US-Wavenet-D.wav,male,"['so', 'do', 'you', 'play', 'basketball', 'on', 'thursdays']","[0.0, 0.17, 0.26, 0.4, 0.58, 1.29, 1.41]",en-US-Wavenet-D,basketball_long_male_en-US-Wavenet-D,basketball,long,4,"['S', 'OW1', 'D', 'UW1', 'Y', 'UW1', 'P', 'L', 'EY1', 'B', 'AE1', 'S', 'K', 'AH0', 'T', 'B', 'AO2', 'L', 'AA1', 'N', 'TH', 'ER1', 'Z', 'D', 'EY0', 'Z']","[0.0, 0.1, 0.17, 0.23, 0.26, 0.33, 0.4, 0.48, 0.53, 0.58, 0.68, 0.8, 0.9, 0.96, 1.02, 1.07, 1.11, 1.22, 1.29, 1.34, 1.41, 1.47, 1.61, 1.68, 1.73, 1.88]","[0.1, 0.17, 0.23, 0.26, 0.33, 0.4, 0.48, 0.53, 0.58, 0.68, 0.8, 0.9, 0.96, 1.02, 1.07, 1.11, 1.22, 1.29, 1.34, 1.41, 1.47, 1.61, 1.68, 1.73, 1.88, 2.01]","[0.17, 0.26, 0.4, 0.58, 1.29, 1.41, 2.01]","[[[0.0, 0.17], [0.17, 0.26], [0.26, 0.4], [0.4, 0.58], [0.58, 1.29], [1.29, 1.41], [1.41, 2.01]], []]",1.29
Have you participated in any experiments before?,dataset_phrases/audio/experiment_short_female_en-US-Wavenet-G.wav,female,"['have', 'you', 'participated', 'in', 'any', 'experiments', 'before']","[0.0, 0.18, 0.29, 1.06, 1.18, 1.37, 2.01]",en-US-Wavenet-G,experiment_short_female_en-US-Wavenet-G,experiment,short,0,"['HH', 'AE1', 'V', 'Y', 'UW1', 'P', 'AA0', 'R', 'T', 'IH1', 'S', 'AH0', 'P', 'EY2', 'T', 'IH0', 'D', 'IH0', 'N', 'EH1', 'N', 'IY0', 'IH0', 'K', 'S', 'P', 'EH1', 'R', 'AH0', 'M', 'AH0', 'N', 'T', 'S', 'B', 'IH0', 'F', 'AO1', 'R']","[0.0, 0.06, 0.13, 0.18, 0.25, 0.29, 0.36, 0.4, 0.47, 0.55, 0.61, 0.69, 0.74, 0.79, 0.91, 0.94, 1.02, 1.06, 1.13, 1.18, 1.24, 1.29, 1.37, 1.42, 1.47, 1.55, 1.61, 1.68, 1.76, 1.8, 1.84, 1.9, 1.93, 1.97, 2.01, 2.06, 2.1, 2.2, 2.3]","[0.06, 0.13, 0.18, 0.25, 0.29, 0.36, 0.4, 0.47, 0.55, 0.61, 0.69, 0.74, 0.79, 0.91, 0.94, 1.02, 1.06, 1.13, 1.18, 1.24, 1.29, 1.37, 1.42, 1.47, 1.55, 1.61, 1.68, 1.76, 1.8, 1.84, 1.9, 1.93, 1.97, 2.01, 2.06, 2.1, 2.2, 2.3, 2.38]","[0.18, 0.29, 1.06, 1.18, 1.37, 2.01, 2.38]","[[[0.0, 0.18], [0.18, 0.29], [0.29, 1.06], [1.06, 1.18], [1.18, 1.37], [1.37, 2.01], [2.01, 2.38]], []]",2.38
Have you participated in any experiments before?,dataset_phrases/audio/experiment_short_female_en-US-Wavenet-H.wav,female,"['have', 'you', 'participated', 'in', 'any', 'experiments', 'before']","[0.0, 0.17, 0.29, 1.01, 1.12, 1.29, 1.9]",en-US-Wavenet-H,experiment_short_female_en-US-Wavenet-H,experiment,short,1,"['HH', 'AE1', 'V', 'Y', 'UW1', 'P', 'AA0', 'R', 'T', 'IH1', 'S', 'AH0', 'P', 'EY2', 'T', 'IH0', 'D', 'IH0', 'N', 'EH1', 'N', 'IY0', 'IH0', 'K', 'S', 'P', 'EH1', 'R', 'AH0', 'M', 'AH0', 'N', 'T', 'S', 'B', 'IH0', 'F', 'AO1', 'R']","[0.0, 0.05, 0.12, 0.17, 0.24, 0.29, 0.36, 0.39, 0.46, 0.53, 0.6, 0.67, 0.72, 0.78, 0.89, 0.92, 0.97, 1.01, 1.06, 1.12, 1.18, 1.22, 1.29, 1.35, 1.39, 1.47, 1.52, 1.61, 1.66, 1.7, 1.74, 1.8, 1.83, 1.86, 1.9, 1.94, 2.0, 2.09, 2.18]","[0.05, 0.12, 0.17, 0.24, 0.29, 0.36, 0.39, 0.46, 0.53, 0.6, 0.67, 0.72, 0.78, 0.89, 0.92, 0.97, 1.01, 1.06, 1.12, 1.18, 1.22, 1.29, 1.35, 1.39, 1.47, 1.52, 1.61, 1.66, 1.7, 1.74, 1.8, 1.83, 1.86, 1.9, 1.94, 2.0, 2.09, 2.18, 2.28]","[0.17, 0.29, 1.01, 1.12, 1.29, 1.9, 2.28]","[[[0.0, 0.17], [0.17, 0.29], [0.29, 1.01], [1.01, 1.12], [1.12, 1.29], [1.29, 1.9], [1.9, 2.28]], []]",2.28
Have you participated in any experiments before?,dataset_phrases/audio/experiment_short_female_en-US-Wavenet-C.wav,female,"['have', 'you', 'participated', 'in', 'any', 'experiments', 'before']","[0.0, 0.17, 0.3, 1.15, 1.27, 1.49, 2.18]",en-US-Wavenet-C,experiment_short_female_en-US-Wavenet-C,experiment,short,2,"['HH', 'AE1', 'V', 'Y', 'UW1', 'P', 'AA0', 'R', 'T', 'IH1', 'S', 'AH0', 'P', 'EY2', 'T', 'IH0', 'D', 'IH0', 'N', 'EH1', 'N', 'IY0', 'IH0', 'K', 'S', 'P', 'EH1', 'R', 'AH0', 'M', 'AH0', 'N', 'T', 'S', 'B', 'IH0', 'F', 'AO1', 'R']","[0.0, 0.05, 0.11, 0.17, 0.25, 0.3, 0.39, 0.42, 0.49, 0.6, 0.65, 0.74, 0.79, 0.87, 0.99, 1.03, 1.1, 1.15, 1.21, 1.27, 1.34, 1.4, 1.49, 1.53, 1.59, 1.67, 1.74, 1.8, 1.91, 1.94, 1.99, 2.07, 2.1, 2.14, 2.18, 2.23, 2.29, 2.39, 2.48]","[0.05, 0.11, 0.17, 0.25, 0.3, 0.39, 0.42, 0.49, 0.6, 0.65, 0.74, 0.79, 0.87, 0.99, 1.03, 1.1, 1.15, 1.21, 1.27, 1.34, 1.4, 1.49, 1.53, 1.59, 1.67, 1.74, 1.8, 1.91, 1.94, 1.99, 2.07, 2.1, 2.14, 2.18, 2.23, 2.29, 2.39, 2.48, 2.6]","[0.17, 0.3, 1.15, 1.27, 1.49, 2.18, 2.6]","[[[0.0, 0.17], [0.17, 0.3], [0.3, 1.15], [1.15, 1.27], [1.27, 1.49], [1.49, 2.18], [2.18, 2.6]], []]",2.6
Have you participated in any experiments before?,dataset_phrases/audio/experiment_short_female_en-US-Wavenet-E.wav,female,"['have', 'you', 'participated', 'in', 'any', 'experiments', 'before']","[0.0, 0.14, 0.28, 1.1, 1.22, 1.44, 2.1]",en-US-Wavenet-E,experiment_short_female_en-US-Wavenet-E,experiment,short,3,"['HH', 'AE1', 'V', 'Y', 'UW1', 'P', 'AA0', 'R', 'T', 'IH1', 'S', 'AH0', 'P', 'EY2', 'T', 'IH0', 'D', 'IH0', 'N', 'EH1', 'N', 'IY0', 'IH0', 'K', 'S', 'P', 'EH1', 'R', 'AH0', 'M', 'AH0', 'N', 'T', 'S', 'B', 'IH0', 'F', 'AO1', 'R']","[0.0, 0.06, 0.09, 0.14, 0.23, 0.28, 0.35, 0.39, 0.46, 0.55, 0.61, 0.71, 0.77, 0.83, 0.94, 0.97, 1.06, 1.1, 1.17, 1.22, 1.28, 1.34, 1.44, 1.49, 1.53, 1.62, 1.67, 1.71, 1.81, 1.85, 1.9, 1.97, 2.01, 2.05, 2.1, 2.14, 2.2, 2.31, 2.42]","[0.06, 0.09, 0.14, 0.23, 0.28, 0.35, 0.39, 0.46, 0.55, 0.61, 0.71, 0.77, 0.83, 0.94, 0.97, 1.06, 1.1, 1.17, 1.22, 1.28, 1.34, 1.44, 1.49, 1.53, 1.62, 1.67, 1.71, 1.81, 1.85, 1.9, 1.97, 2.01, 2.05, 2.1, 2.14, 2.2, 2.31, 2.42, 2.55]","[0.14, 0.28, 1.1, 1.22, 1.44, 2.1, 2.55]","[[[0.0, 0.14], [0.14, 0.28], [0.28, 1.1], [1.1, 1.22], [1.22, 1.44], [1.44, 2.1], [2.1, 2.55]], []]",2.55
Have you participated in any experiments before?,dataset_phrases/audio/experiment_short_female_en-US-Wavenet-F.wav,female,"['have', 'you', 'participated', 'in', 'any', 'experiments', 'before']","[0.0, 0.18, 0.32, 1.16, 1.27, 1.5, 2.18]",en-US-Wavenet-F,experiment_short_female_en-US-Wavenet-F,experiment,short,4,"['HH', 'AE1', 'V', 'Y', 'UW1', 'P', 'AA0', 'R', 'T', 'IH1', 'S', 'AH0', 'P', 'EY2', 'T', 'IH0', 'D', 'IH0', 'N', 'EH1', 'N', 'IY0', 'IH0', 'K', 'S', 'P', 'EH1', 'R', 'AH0', 'M', 'AH0', 'N', 'T', 'S', 'B', 'IH0', 'F', 'AO1', 'R']","[0.0, 0.06, 0.12, 0.18, 0.26, 0.32, 0.41, 0.45, 0.51, 0.63, 0.68, 0.78, 0.83, 0.91, 1.02, 1.05, 1.12, 1.16, 1.22, 1.27, 1.34, 1.39, 1.5, 1.54, 1.59, 1.69, 1.74, 1.81, 1.91, 1.95, 1.99, 2.05, 2.08, 2.11, 2.18, 2.23, 2.28, 2.39, 2.47]","[0.06, 0.12, 0.18, 0.26, 0.32, 0.41, 0.45, 0.51, 0.63, 0.68, 0.78, 0.83, 0.91, 1.02, 1.05, 1.12, 1.16, 1.22, 1.27, 1.34, 1.39, 1.5, 1.54, 1.59, 1.69, 1.74, 1.81, 1.91, 1.95, 1.99, 2.05, 2.08, 2.11, 2.18, 2.23, 2.28, 2.39, 2.47, 2.62]","[0.18, 0.32, 1.16, 1.27, 1.5, 2.18, 2.62]","[[[0.0, 0.18], [0.18, 0.32], [0.32, 1.16], [1.16, 1.27], [1.27, 1.5], [1.5, 2.18], [2.18, 2.62]], []]",2.62
Have you participated in any experiments before?,dataset_phrases/audio/experiment_short_male_en-US-Wavenet-I.wav,male,"['have', 'you', 'participated', 'in', 'any', 'experiments', 'before']","[0.0, 0.14, 0.26, 0.98, 1.1, 1.27, 1.86]",en-US-Wavenet-I,experiment_short_male_en-US-Wavenet-I,experiment,short,0,"['HH', 'AE1', 'V', 'Y', 'UW1', 'P', 'AA0', 'R', 'T', 'IH1', 'S', 'AH0', 'P', 'EY2', 'T', 'IH0', 'D', 'IH0', 'N', 'EH1', 'N', 'IY0', 'IH0', 'K', 'S', 'P', 'EH1', 'R', 'AH0', 'M', 'AH0', 'N', 'T', 'S', 'B', 'IH0', 'F', 'AO1', 'R']","[0.0, 0.05, 0.1, 0.14, 0.21, 0.26, 0.32, 0.36, 0.42, 0.51, 0.56, 0.65, 0.7, 0.76, 0.84, 0.88, 0.94, 0.98, 1.05, 1.1, 1.16, 1.2, 1.27, 1.32, 1.36, 1.44, 1.49, 1.54, 1.62, 1.66, 1.71, 1.75, 1.78, 1.81, 1.86, 1.91, 1.96, 2.06, 2.14]","[0.05, 0.1, 0.14, 0.21, 0.26, 0.32, 0.36, 0.42, 0.51, 0.56, 0.65, 0.7, 0.76, 0.84, 0.88, 0.94, 0.98, 1.05, 1.1, 1.16, 1.2, 1.27, 1.32, 1.36, 1.44, 1.49, 1.54, 1.62, 1.66, 1.71, 1.75, 1.78, 1.81, 1.86, 1.91, 1.96, 2.06, 2.14, 2.26]","[0.14, 0.26, 0.98, 1.1, 1.27, 1.86, 2.26]","[[[0.0, 0.14], [0.14, 0.26], [0.26, 0.98], [0.98, 1.1], [1.1, 1.27], [1.27, 1.86], [1.86, 2.26]], []]",2.26
